Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
2012:Q3,College,45043887,52368691,10955409,2310832,11130732,6877127,4435144,5157546,11501901,7324804,5486548,1389595,448661
2012:Q3,SomeCollege,10752432,13615722,3353530,1073307,1584783,2730838,1161738,1053566,2657960,2863290,1989685,738810,134795
2012:Q3,HS,9756864,12279828,3288009,1077167,892615,3007328,1009632,930610,2074467,2522964,1834511,613999,74454
2012:Q3,NoHS,1467095,1873756,759095,239428,78250,279027,79883,125107,312965,406660,286929,108048,11683
2012:Q4,College,45628284,52935880,11079530,2331955,11211692,6868774,4451234,5293732,11698963,7307597,5474336,1413011,420250
2012:Q4,SomeCollege,10995414,13826996,3389079,1077298,1622868,2772343,1191489,1096800,2677120,2831582,1941607,756672,133303
2012:Q4,HS,9795000,12337625,3306665,1079093,869750,3061101,1021160,920451,2079405,2542626,1837092,631891,73643
2012:Q4,NoHS,1477631,1882944,766763,239140,77568,283073,81430,121128,313842,405313,284038,111331,9944
2013:Q1,College,47434566,54750628,11351174,2346552,12491058,6990085,4641037,5409069,11521653,7316063,5448481,1437348,430234
2013:Q1,SomeCollege,11448468,14296973,3446371,1083328,1834678,2883292,1277729,1137418,2634158,2848506,1949455,754110,144941
2013:Q1,HS,10196771,12693989,3377494,1077419,1007331,3193675,1075948,905386,2056736,2497218,1812112,614916,70190
2013:Q1,NoHS,1533748,1930719,783494,243655,91417,296467,85991,116938,312757,396971,278039,107399,11533
2013:Q2,College,47970796,55308541,11646011,2361686,12646498,7125708,4656194,5654431,11218012,7337744,5443335,1459413,434996
2013:Q2,SomeCollege,11744729,14592911,3543998,1082164,1886095,2998589,1309549,1199902,2572615,2848182,1924954,767435,155793
2013:Q2,HS,10274343,12773244,3440759,1070512,989430,3278386,1083708,904458,2005991,2498901,1805627,623844,69430
2013:Q2,NoHS,1562957,1961051,807274,241283,91949,305384,87986,114665,312511,398094,276007,109502,12585
2013:Q3,College,49528155,56914196,11949700,2386743,13290485,7275746,4822939,5921162,11267420,7386041,5463388,1500097,422556
2013:Q3,SomeCollege,12260961,15115517,3670133,1080951,2009549,3122698,1393518,1266530,2572139,2854556,1910370,786124,158062
2013:Q3,HS,10484272,12985512,3491910,1065441,1035285,3363906,1129047,902875,1997049,2501241,1806072,631768,63401
2013:Q3,NoHS,1604811,2005980,836563,235803,98712,316043,92986,112676,313198,401169,276448,112309,12412
2013:Q4,College,51075342,58599330,12195972,2394892,14093768,7496923,5062993,6076801,11277981,7523987,5474043,1527384,522560
2013:Q4,SomeCollege,12511944,15406831,3729388,1085050,2055148,3229707,1460620,1272224,2574694,2894887,1903545,802505,188837
2013:Q4,HS,10647063,13127284,3519878,1056772,1105676,3372759,1175465,915437,1981298,2480222,1776362,642297,61563
2013:Q4,NoHS,1713747,2135243,854365,242859,114019,355295,121553,121028,326124,421496,283100,118282,20114
2014:Q1,College,52496363,60060691,12431594,2395843,14851524,7602974,5126302,6110459,11541995,7564328,5476375,1541803,546150
2014:Q1,SomeCollege,12675936,15554928,3758958,1090774,2093579,3275576,1469722,1258665,2607654,2878992,1886047,803527,189418
2014:Q1,HS,10684277,13116767,3541332,1043579,1165288,3301325,1172924,910781,1981537,2432490,1741806,631361,59323
2014:Q1,NoHS,1826798,2258693,870442,254813,129182,388184,147709,127919,340445,431895,290190,120151,21554
2014:Q2,College,54100466,61724083,12721313,2410945,15712942,7716551,5257107,6285610,11619614,7623617,5494281,1570068,559268
2014:Q2,SomeCollege,12899361,15782116,3830603,1098793,2146025,3325348,1500485,1268281,2612580,2882755,1872668,823067,187020
2014:Q2,HS,10724523,13139280,3565780,1035179,1233884,3228259,1184065,920989,1971124,2414757,1711316,643144,60297
2014:Q2,NoHS,1946367,2395294,894654,264444,146153,423011,175747,137053,354231,448927,299096,127740,22091
2014:Q3,College,54665489,62297568,13010848,2425217,15514795,7819604,5228325,6511523,11787255,7632079,5523618,1613123,495338
2014:Q3,SomeCollege,12941928,15808982,3883810,1110157,2050719,3369425,1478437,1286257,2630177,2867054,1865974,844672,156408
2014:Q3,HS,10565301,12960125,3586226,1026132,1161834,3143968,1152844,934913,1954208,2394824,1682251,650102,62471
2014:Q3,NoHS,2061158,2521715,918098,278338,149375,458499,200977,147200,369229,460557,309250,135084,16223
2014:Q4,College,55954196,63646297,13236461,2433298,16116917,7932414,5318586,6735006,11873615,7692101,5554303,1644262,493536
2014:Q4,SomeCollege,13071813,15945855,3906953,1119980,2067482,3418553,1496669,1303962,2632256,2874042,1862198,864413,147431
2014:Q4,HS,10506825,12879728,3581375,1012570,1190516,3061885,1149528,946348,1937506,2372903,1650945,657928,64030
2014:Q4,NoHS,2183761,2661890,936794,293478,163444,495952,229559,157561,385102,478129,319811,142936,15382
2015:Q1,College,57409459,65137157,13504187,2446685,16657943,8039747,5399189,6918592,12170815,7727699,5561727,1658803,507169
2015:Q1,SomeCollege,13252630,16111761,3950966,1130855,2075773,3464614,1509809,1315424,2664320,2859130,1852689,863674,142767
2015:Q1,HS,10479012,12793342,3581943,1000399,1208549,2974247,1141055,951340,1935808,2314330,1608266,640035,66029
2015:Q1,NoHS,2318952,2808084,959838,308116,176936,534162,258264,167498,403270,489133,328779,144598,15756
2015:Q2,College,58016684,65844778,13829752,2473862,16793959,8139613,5404794,7106627,12096172,7828095,5608258,1693307,526530
2015:Q2,SomeCollege,13280918,16163844,4011682,1149484,2029820,3506518,1501224,1327669,2637447,2882926,1859373,884864,138689
2015:Q2,HS,10324287,12619339,3594979,995643,1176341,2881340,1115093,955289,1900654,2295052,1579394,646787,68871
2015:Q2,NoHS,2442206,2952369,987033,325973,184892,572773,285857,177616,418225,510163,340824,152825,16514
2015:Q3,College,57415088,65342028,14131841,2501451,15581965,8222737,5185291,7236949,12481794,7926940,5658559,1741865,526516
2015:Q3,SomeCollege,13157671,16058472,4120644,1156356,1807990,3539300,1420952,1330884,2682346,2900801,1865688,909058,126055
2015:Q3,HS,9958906,12233357,3584500,985307,994124,2779542,1038854,951778,1899252,2274451,1551722,651243,71486
2015:Q3,NoHS,2531549,3061267,1018807,331228,173705,610847,307118,186826,432735,529718,353289,160971,15458
2015:Q4,College,58684681,66669917,14392387,2526611,16239825,8331537,5329841,7340036,12509679,7985236,5723120,1724678,537438
2015:Q4,SomeCollege,13372992,16250364,4197559,1165666,1834117,3585440,1457535,1329902,2680145,2877372,1872531,892932,111909
2015:Q4,HS,9881889,12117742,3563141,974762,1024042,2692951,1043984,944717,1874144,2235853,1530245,623217,82391
2015:Q4,NoHS,2668277,3209023,1044778,339995,188600,651115,338755,195488,450293,540747,366951,159397,14399
2016:Q1,College,59769046,67810253,14646853,2550962,16558472,8432582,5402899,7353817,12864668,8041207,5744764,1746180,550263
2016:Q1,SomeCollege,13503326,16367653,4233339,1182329,1816208,3627131,1469342,1315049,2724254,2864327,1869584,896210,98533
2016:Q1,HS,9777831,11963849,3546636,966849,1016325,2604288,1032179,928207,1869365,2186018,1491959,608347,85712
2016:Q1,NoHS,2796946,3349304,1064633,357009,198548,690828,368062,202413,467811,552358,376774,161528,14056
2016:Q2,College,61014640,69167688,15053314,2569784,17056660,8542536,5498756,7516570,12930068,8153048,5799840,1780448,572760
2016:Q2,SomeCollege,13631844,16517856,4285191,1201851,1821249,3672230,1490585,1323480,2723270,2886012,1880393,915786,89833
2016:Q2,HS,9712492,11874383,3577680,958503,1027021,2509046,1026121,927199,1848813,2161891,1466102,611866,83923
2016:Q2,NoHS,2931114,3503781,1090467,379244,210848,733073,398173,211582,480393,572666,388756,168746,15164
2016:Q3,College,62251892,70546147,15386761,2601708,17601598,8655269,5652744,7675101,12972965,8294255,5868194,1830149,595912
2016:Q3,SomeCollege,13856697,16768722,4431504,1204319,1831830,3718350,1528511,1331171,2723037,2912025,1892404,939812,79809
2016:Q3,HS,9618179,11763148,3565635,948347,1041942,2419190,1031539,925938,1830557,2144969,1446880,615657,82432
2016:Q3,NoHS,3052577,3646191,1122922,376914,223500,774743,429649,220301,498163,593615,401317,176020,16278
2016:Q4,College,62571823,70919261,15660858,2625719,17781689,8740749,5700284,7697165,12712797,8347438,5903175,1866755,577508
2016:Q4,SomeCollege,14078596,17025883,4543085,1214870,1868125,3778353,1530371,1348887,2742193,2947288,1905404,965746,76138
2016:Q4,HS,9589345,11736544,3573245,947034,1062312,2380590,1025713,932182,1815468,2147199,1447003,621277,78919
2016:Q4,NoHS,3023350,3624714,1143095,374884,225127,750319,411584,220298,499407,601364,403240,182658,15466
2017:Q1,College,64334676,72737898,15958595,2653855,18745179,8843336,5946900,7728272,12861761,8403222,5938278,1878058,586886
2017:Q1,SomeCollege,14528828,17495267,4631438,1233647,2003889,3847141,1598889,1368100,2812163,2966439,1914551,966897,84991
2017:Q1,HS,9763416,11888753,3595679,951113,1161408,2353526,1061843,940370,1824814,2125338,1449226,604211,71901
2017:Q1,NoHS,3016403,3619696,1158494,379532,237837,724753,398950,219883,500247,603293,404273,181283,17737
