Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities,share
1996:Q4,Next40,35.3,36.4,47.6,42,16.1,51.5,44.2,17.2,30.7,42.8,46.4,36.7,26.7,44.244505465951875
1996:Q4,Bottom50,3.6,8.2,15.9,23.5,1.7,3.4,7.3,2,5.4,36,30.5,53.6,26.3,7.252348415715833
1997:Q1,TopPt1,11.2,9.7,2.8,6.7,19.7,0.3,1.4,22.2,16,1,0.6,0.2,8.8,1.384791564247859
1997:Q1,RemainingTop1,15.6,13.9,7.5,6.9,28.3,2.6,10.4,27.6,17,3.9,4.1,1,13.2,10.36139742590716
1997:Q1,Next9,34.1,31.7,26.5,20.8,33.8,42.5,36.5,31.2,30.3,16.7,18.7,8.7,26.4,36.5427146694776
1997:Q1,Next40,35.4,36.5,47.5,42.1,16.5,51.3,44.5,17.1,31.1,43,46.7,36.4,27,44.49872440937743
1997:Q1,Bottom50,3.7,8.2,15.7,23.4,1.7,3.4,7.2,2,5.5,35.4,30,53.6,24.6,7.21237193098995
1997:Q2,TopPt1,11.3,9.9,2.8,6.4,20.2,0.3,1.5,22,15.8,1,0.6,0.2,9.2,1.458684923380746
1997:Q2,RemainingTop1,15.8,14.2,7.5,6.9,28.2,2.7,10.2,27.2,17,3.8,4.1,1,12.8,10.226525673973482
1997:Q2,Next9,34.2,31.8,26.4,21.1,33.9,42.5,36.3,31.5,30.4,17,18.9,8.9,27.7,36.32869594273689
1997:Q2,Next40,35,36.1,47.5,42.3,16.1,51.1,45,17.2,31.3,43.2,47,36.3,27.2,44.964304419569025
1997:Q2,Bottom50,3.6,8,15.6,23.2,1.7,3.4,7,2.1,5.5,35,29.5,53.5,23,7.021789040339854
1997:Q3,TopPt1,11.4,9.9,2.8,6.1,20.4,0.3,1.5,21.9,15.6,1,0.6,0.2,9.5,1.517180487087043
1997:Q3,RemainingTop1,15.9,14.2,7.6,6.9,27.9,2.8,10.2,26.8,17,3.8,4.1,1,12.3,10.179355385741964
1997:Q3,Next9,34.3,31.9,26.4,21.4,33.9,42.6,36,31.9,30.4,17.3,19.1,9.1,30.4,36.04100752949256
1997:Q3,Next40,34.8,36,47.6,42.5,16,50.9,45.4,17.3,31.5,43.2,47.1,36.3,26.4,45.37389939420695
1997:Q3,Bottom50,3.6,7.9,15.6,23.1,1.7,3.4,6.9,2.1,5.5,34.6,29.1,53.4,21.4,6.888557203471485
1997:Q4,TopPt1,11.5,10,2.9,6.4,20.5,0.3,1.5,22.2,15.4,1.1,0.6,0.3,10,1.5347997344855306
1997:Q4,RemainingTop1,15.9,14.2,7.7,6.8,27.6,2.8,10.4,26.2,17,3.8,4.1,1,12.5,10.418640656990684
1997:Q4,Next9,34.4,32.1,26.8,21.1,34,42.7,35.5,32.4,30.6,17.6,19.5,9.2,30.5,35.49623708550582
1997:Q4,Next40,34.7,35.9,47.4,42.6,16.2,50.8,45.7,17,31.5,43.3,47.3,36.3,26.9,45.666737307059776
1997:Q4,Bottom50,3.5,7.8,15.2,23,1.7,3.4,6.9,2.1,5.5,34.1,28.5,53.2,20.1,6.883585215958191
1998:Q1,TopPt1,11.6,10.2,2.9,6.2,20.9,0.3,1.6,22,15.3,1.2,0.6,0.3,10.4,1.5989407174764547
1998:Q1,RemainingTop1,16.1,14.5,7.8,6.8,27.6,2.9,10.3,25.9,17.2,3.9,4.1,1,12.3,10.281817206770416
1998:Q1,Next9,34.4,32.2,26.8,21.4,34.1,42.8,35.3,32.8,30.6,18.1,19.8,9.5,31.5,35.31264906628343
1998:Q1,Next40,34.3,35.5,47.4,42.8,15.8,50.6,46.1,17.1,31.5,43.4,47.5,36,27,46.07508576394246
1998:Q1,Bottom50,3.5,7.6,15.1,22.9,1.6,3.4,6.7,2.2,5.4,33.5,28,53.2,18.8,6.731507245527246
1998:Q2,TopPt1,11.7,10.2,2.9,6.1,20.9,0.4,1.6,21.9,15.5,1.2,0.6,0.3,10.7,1.604662668407919
1998:Q2,RemainingTop1,16.1,14.4,7.9,6.7,27.3,3.1,10.4,25.6,17.2,3.8,4.1,1,12.2,10.427107761329548
1998:Q2,Next9,34.5,32.3,27,21.5,34.2,42.9,35,33.1,30.6,18.2,19.9,9.6,32.9,35.02582270679018
1998:Q2,Next40,34.3,35.5,47.3,43,16,50.3,46.3,17.2,31.5,43.5,47.7,36.1,26.7,46.26906299008543
1998:Q2,Bottom50,3.5,7.5,14.9,22.8,1.7,3.3,6.7,2.2,5.3,33.2,27.7,53.1,17.5,6.673343873386917
1998:Q3,TopPt1,11.3,9.9,2.8,5.2,20.4,0.4,1.6,21.6,15.6,1.2,0.7,0.3,11.4,1.5640269706368286
1998:Q3,RemainingTop1,15.7,14,7.9,6.8,26.4,3.2,11,25.4,17.1,3.9,4.1,1,12.9,10.971129038360655
1998:Q3,Next9,34.5,32.2,26.6,22.3,34.4,43,34.3,33.4,30.8,18.4,20.1,9.7,33,34.321706754146376
1998:Q3,Next40,34.9,36.1,47.5,43.2,17,50,46.4,17.3,31.2,43.6,47.8,36,26.3,46.391888220679014
1998:Q3,Bottom50,3.6,7.7,15.2,22.5,1.8,3.3,6.8,2.3,5.2,32.9,27.4,53,16.4,6.751249016177133
1998:Q4,TopPt1,11.4,10,2.9,5.6,20.5,0.4,1.6,21.5,15.2,1.2,0.6,0.3,10.6,1.5921461001065274
1998:Q4,RemainingTop1,16.2,14.5,8.1,7.2,26.9,3.3,10.3,25.7,17.2,3.9,4.1,1,13.4,10.322833480142005
1998:Q4,Next9,34.7,32.5,27,21.5,34.5,43.1,35.2,33.2,30.9,18.2,20,9.6,33.1,35.218490127420225
1998:Q4,Next40,34.3,35.6,47.3,43.1,16.4,50,46.3,17.5,31.4,43.7,47.9,36.3,26.8,46.31489003909236
1998:Q4,Bottom50,3.4,7.4,14.7,22.6,1.6,3.3,6.6,2.2,5.3,32.9,27.4,52.9,16.1,6.55164025323889
1999:Q1,TopPt1,11.1,9.8,2.9,5.2,19.9,0.4,1.6,21.1,15.1,1.1,0.6,0.2,9.7,1.5617965230304125
1999:Q1,RemainingTop1,16.2,14.5,8.2,7.7,26.8,3.3,10.1,26.1,17.4,4,4.2,1,14.1,10.129565482335611
1999:Q1,Next9,34.7,32.5,26.9,21.4,34.8,43.1,35.7,32.9,30.8,18.1,19.8,9.4,33.7,35.70265609238788
1999:Q1,Next40,34.5,35.8,47.3,43.1,16.9,50,46.1,17.8,31.5,43.9,48.1,36.4,26.7,46.11173395887627
1999:Q1,Bottom50,3.4,7.4,14.7,22.6,1.6,3.2,6.5,2.1,5.3,32.8,27.4,52.9,15.7,6.494247943369827
1999:Q2,TopPt1,11.1,9.8,3,5.3,19.7,0.4,1.5,21.1,14.8,1,0.6,0.2,8.6,1.5415552441302538
1999:Q2,RemainingTop1,16.4,14.7,8.3,8.1,26.9,3.4,9.9,26.3,17.2,4.1,4.2,1.1,13.2,9.870450531222115
1999:Q2,Next9,34.9,32.6,27.1,20.9,35,43.1,36.3,32.7,30.8,18.1,19.6,9.3,35.3,36.252497726768134
1999:Q2,Next40,34.3,35.7,47.2,43,16.8,49.9,45.9,17.9,31.8,44,48.2,36.6,27.6,45.9269482975862
1999:Q2,Bottom50,3.3,7.3,14.4,22.6,1.6,3.2,6.4,2,5.4,32.8,27.4,52.9,15.3,6.408548200293293
1999:Q3,TopPt1,10.9,9.5,3,4.9,19,0.4,1.5,21.4,14.7,0.9,0.5,0.2,7.8,1.4824990956997246
1999:Q3,RemainingTop1,16.3,14.6,8.4,8.6,26.6,3.5,9.9,26.4,17.2,4.1,4.3,1.1,14,9.912092111064966
1999:Q3,Next9,34.9,32.6,26.9,20.9,35.4,43.1,36.5,32.6,30.8,18.1,19.6,9.2,35.9,36.489899504717215
1999:Q3,Next40,34.6,36,47.2,43,17.4,49.9,45.7,17.6,31.9,44.1,48.1,36.8,27.3,45.684550939918935
1999:Q3,Bottom50,3.3,7.4,14.5,22.6,1.6,3.1,6.4,1.9,5.4,32.7,27.4,52.8,15,6.430958348599164
1999:Q4,TopPt1,11.2,9.8,3,4.9,19.3,0.4,1.5,21.4,14.3,0.9,0.5,0.2,6.7,1.4796342034663374
1999:Q4,RemainingTop1,16.8,15.1,8.5,9,27.2,3.5,9.5,26.6,17,4.1,4.4,1,12,9.496391006259849
1999:Q4,Next9,35,32.8,27.1,20.5,35.3,43.2,37.3,32.5,31.1,18.5,19.9,9,38.2,37.25775028744198
1999:Q4,Next40,33.9,35.3,47.1,42.9,16.7,49.9,45.5,17.7,32,44.1,48.1,37.1,28.5,45.49652940424988
1999:Q4,Bottom50,3.2,7.1,14.2,22.7,1.5,3.1,6.3,1.8,5.5,32.4,27.1,52.6,14.6,6.269695098581953
2000:Q1,TopPt1,11,9.6,3,4.7,19,0.4,1.5,21,14,0.8,0.5,0.2,5.8,1.45700321961436
2000:Q1,RemainingTop1,16.9,15.2,8.7,9.4,27.2,3.6,9.3,27,17.1,4.1,4.4,1.1,10.5,9.316471840761432
2000:Q1,Next9,35,32.8,27.1,20.3,35.5,43.2,37.7,32.2,31.1,19,20.2,9,39.8,37.696547046393405
2000:Q1,Next40,33.9,35.3,47,42.8,16.8,49.9,45.3,18.1,32.2,44.1,48.1,37.3,29.6,45.325012637390714
2000:Q1,Bottom50,3.3,7.1,14.1,22.7,1.5,3,6.2,1.8,5.6,32,26.8,52.5,14.4,6.204965255840092
2000:Q2,TopPt1,10.6,9.3,3,4.6,18.3,0.4,1.4,21.2,13.7,0.7,0.5,0.2,5.3,1.4083720180905646
2000:Q2,RemainingTop1,16.7,15,8.8,9.8,27,3.6,9.3,27.1,16.9,4.2,4.5,1.1,12.4,9.297334097284207
2000:Q2,Next9,35,32.8,27.2,20.1,35.8,43.2,38,32.1,31.1,18.9,20.3,8.8,39.3,37.99366752286331
2000:Q2,Next40,34.4,35.7,46.9,42.8,17.4,49.8,45.1,17.9,32.6,44.2,48,37.6,28.9,45.10264615432587
2000:Q2,Bottom50,3.3,7.2,14,22.8,1.5,3,6.2,1.7,5.7,32,26.7,52.4,14.1,6.197980207436048
2000:Q3,TopPt1,10.5,9.1,3,4.1,17.9,0.4,1.4,21.6,13.7,0.7,0.5,0.2,4.6,1.3714121010516342
2000:Q3,RemainingTop1,16.7,15,8.9,10.2,26.9,3.7,9.2,27,16.9,4.2,4.5,1,12.7,9.199186272366527
2000:Q3,Next9,35.1,32.8,27.1,20.2,36.1,43.2,38.4,32.2,31,18.9,20.4,8.7,40,38.37762603517402
2000:Q3,Next40,34.5,35.8,47,42.8,17.7,49.8,44.9,17.6,32.6,44.3,48,37.9,28.9,44.89438315741016
2000:Q3,Bottom50,3.3,7.3,14.1,22.7,1.5,2.9,6.2,1.6,5.7,32,26.6,52.2,13.8,6.157392433997662
2000:Q4,TopPt1,10.2,8.9,3.1,4.2,16.9,0.4,1.3,21.6,14.4,0.6,0.4,0.2,4.2,1.3060549290612158
2000:Q4,RemainingTop1,16.4,14.7,9,10.6,26.3,3.7,9.3,27.2,17,4.4,4.6,1,16.4,9.265179656570115
2000:Q4,Next9,35.2,32.8,27.3,19.7,36.5,43.2,38.6,32.1,31.1,18.5,20.3,8.5,38.2,38.61271217866413
2000:Q4,Next40,35,36.3,46.8,42.7,18.8,49.8,44.6,17.6,32,44.4,48.1,38.3,27.7,44.6356496595067
2000:Q4,Bottom50,3.2,7.3,13.8,22.8,1.5,2.9,6.2,1.6,5.5,32.2,26.6,52,13.5,6.180403576197835
2001:Q1,TopPt1,9.8,8.5,3.1,4.2,16,0.4,1.2,21.5,14.1,0.5,0.4,0.1,3.4,1.2034392886802348
2001:Q1,RemainingTop1,16.1,14.5,9.2,10.9,25.9,3.8,9.4,27.4,17.3,4.6,4.6,1,20,9.372630307641815
2001:Q1,Next9,35.2,32.7,27.5,19.4,36.9,43.2,39,32,31.1,18.2,20.2,8.4,37.3,39.016332493438114
2001:Q1,Next40,35.5,36.8,46.7,42.7,19.7,49.8,44.2,17.6,31.9,44.5,48.1,38.4,26.4,44.2129063675104
2001:Q1,Bottom50,3.3,7.5,13.5,22.9,1.5,2.9,6.2,1.5,5.5,32.2,26.6,52,12.9,6.194691542729442
2001:Q2,TopPt1,9.8,8.5,3.1,4,16,0.4,1.2,21.5,13.9,0.4,0.4,0.1,2.6,1.197069943289225
2001:Q2,RemainingTop1,16.3,14.6,9.3,11.3,26.1,3.6,9.2,27.5,17.2,4.6,4.7,1.1,20.4,9.221199822083843
2001:Q2,Next9,35.3,32.8,27.5,19.3,37,43.3,39.3,31.9,31.1,18,19.9,8.3,38.1,39.30698876904259
2001:Q2,Next40,35.4,36.7,46.7,42.6,19.5,49.9,44.1,17.7,32.2,44.7,48.2,38.5,26.6,44.127071055265205
2001:Q2,Bottom50,3.2,7.4,13.5,22.8,1.5,2.8,6.1,1.4,5.6,32.3,26.9,52,12.4,6.1476704103191375
2001:Q3,TopPt1,9.6,8.2,3.1,3.7,14.8,0.3,1.1,21.4,14.5,0.4,0.4,0.1,2.1,1.0863367897315697
2001:Q3,RemainingTop1,15.9,14.2,9.3,11.6,25.4,3.4,9.3,27.7,17,4.5,4.7,1.1,16.1,9.308667086166135
2001:Q3,Next9,35.2,32.7,27.4,19.3,37.5,43.4,39.8,31.7,31.2,18.5,20.2,8.2,40.6,39.79028845663894
2001:Q3,Next40,36,37.3,46.7,42.6,20.7,50,43.7,17.7,31.8,44.6,48,38.8,28.7,43.667904762967225
2001:Q3,Bottom50,3.3,7.6,13.5,22.8,1.5,2.8,6.1,1.4,5.5,32,26.7,51.9,12.5,6.146802904496132
2001:Q4,TopPt1,9.6,8.2,3.1,4.1,15.6,0.3,1.1,20.9,13.9,0.4,0.4,0.1,2,1.1115627985146985
2001:Q4,RemainingTop1,16.2,14.5,9.5,11.2,25.9,3.3,9.2,28.2,17.5,4.7,4.7,1.1,22.4,9.164539506288111
2001:Q4,Next9,35.5,32.8,27.4,19.4,37.2,43.8,39.9,31.2,31.3,17.2,19,8.2,37.9,39.85402676128162
2001:Q4,Next40,35.6,37,46.6,42.6,19.9,49.8,43.8,18.3,31.8,45.3,48.9,38.8,26,43.81311633185138
2001:Q4,Bottom50,3.1,7.4,13.3,22.7,1.5,2.7,6.1,1.4,5.5,32.4,27,51.9,11.8,6.056754602064196
2002:Q1,TopPt1,9.5,8.2,3.1,4.6,15.8,0.3,1.1,20.6,13.4,0.4,0.4,0.1,2.1,1.1358585829069063
2002:Q1,RemainingTop1,16.2,14.5,9.7,10.8,26,3.2,9.1,28.6,17.6,4.8,4.8,1.1,24,9.095802132288258
2002:Q1,Next9,35.5,32.8,27.5,19.3,37,44.1,39.8,30.8,31.5,17.3,19.1,8.2,37.2,39.754605119796146
2002:Q1,Next40,35.6,37.1,46.5,42.6,19.7,49.7,44,18.6,32,45.5,49.3,38.8,25.2,44.00181563713306
2002:Q1,Bottom50,3.1,7.4,13.1,22.7,1.4,2.7,6,1.4,5.5,31.9,26.5,51.8,11.6,6.011918527875624
2002:Q2,TopPt1,9.3,8,3.1,5.2,15.6,0.3,1.1,20.3,13.3,0.4,0.4,0.2,2,1.062841290395477
2002:Q2,RemainingTop1,16.1,14.4,9.8,10.4,25.8,3,9.2,29,17.8,4.9,4.8,1.1,27.9,9.16615499434311
2002:Q2,Next9,35.6,32.7,27.6,19.3,37.1,44.5,40,30.4,31.5,17.1,19,8.2,35.7,39.990068849042046
2002:Q2,Next40,35.9,37.4,46.5,42.5,20.1,49.5,43.8,19,32.1,45.8,49.5,38.9,23.4,43.81769499175625
2002:Q2,Bottom50,3.1,7.4,13,22.6,1.4,2.7,6,1.4,5.4,31.7,26.2,51.6,11,5.963239874463116
2002:Q3,TopPt1,9,7.7,3.1,5.2,15,0.3,1,20.1,13.1,0.4,0.4,0.2,2.1,0.9750479451371908
2002:Q3,RemainingTop1,15.8,14.1,9.9,10,25.2,2.9,9.2,29.3,17.9,5,4.8,1.2,31.5,9.228815775212485
2002:Q3,Next9,35.6,32.6,27.4,19.7,37.3,44.8,40.3,30,31.6,16.8,18.7,8.2,34,40.30286082032417
2002:Q3,Next40,36.5,38,46.5,42.6,21,49.4,43.6,19.3,32,46.1,49.9,38.8,21.7,43.59448786102777
2002:Q3,Bottom50,3.1,7.6,13,22.5,1.4,2.6,5.9,1.4,5.3,31.6,26.2,51.6,10.7,5.8987875982983855
2002:Q4,TopPt1,9,7.6,3.1,5.3,15.6,0.3,1,19.3,13,0.4,0.4,0.2,2.1,0.9880682329960869
2002:Q4,RemainingTop1,16,14.2,10,9.7,25.5,2.8,9.1,30,18.3,5,4.8,1.2,33.4,9.058772859895116
2002:Q4,Next9,35.6,32.6,27.2,20.1,37,45.1,40.5,29.3,31.6,16.5,18.4,8.2,33.3,40.53028777591039
2002:Q4,Next40,36.4,38,46.5,42.6,20.5,49.2,43.6,20.1,31.9,46.4,50.3,38.9,20.7,43.63492045437428
2002:Q4,Bottom50,3,7.6,13.1,22.4,1.4,2.6,5.8,1.4,5.3,31.6,26.1,51.5,10.5,5.787950676824127
2003:Q1,TopPt1,8.9,7.5,3.2,5.8,15.6,0.3,1,19.3,12.5,0.5,0.4,0.2,2.3,0.9748436601731028
2003:Q1,RemainingTop1,15.9,14.1,10.2,9.3,25.5,2.6,9,30.1,18.3,5.1,4.8,1.3,33,8.973110740469018
2003:Q1,Next9,35.8,32.6,27.3,20,36.9,45.5,40.7,29,31.9,16.3,18,8.3,33.4,40.71936928561637
2003:Q1,Next40,36.5,38.2,46.5,42.6,20.7,49,43.6,20.1,32.1,46.7,50.7,38.8,20.6,43.628176981294175
2003:Q1,Bottom50,2.9,7.6,12.9,22.3,1.3,2.6,5.7,1.4,5.3,31.4,26,51.5,10.5,5.704499332447334
2003:Q2,TopPt1,9.2,7.8,3.2,6.2,16.6,0.3,1,19.2,12.5,0.5,0.5,0.3,2.7,1.0351543768163782
2003:Q2,RemainingTop1,16.2,14.4,10.3,9,26.1,2.5,8.8,30.3,18.1,4.9,4.8,1.3,24,8.776076110012022
2003:Q2,Next9,35.9,32.7,27.3,20.1,36.5,45.8,40.7,28.7,32.3,16.7,17.9,8.3,37.7,40.73490970244295
2003:Q2,Next40,35.9,37.7,46.4,42.6,19.5,48.9,43.8,20.3,31.9,46.8,50.8,38.8,24.3,43.83114457199827
2003:Q2,Bottom50,2.8,7.4,12.8,22.2,1.2,2.5,5.6,1.4,5.2,31.1,26,51.4,11.3,5.62271523873037
2003:Q3,TopPt1,9.3,7.8,3.2,6.2,17.2,0.3,1,19.1,12.1,0.5,0.5,0.3,2.7,1.0357741872342814
2003:Q3,RemainingTop1,16.3,14.5,10.4,8.7,26.4,2.4,8.7,30.6,18.2,5,4.8,1.3,27.8,8.672114460847235
2003:Q3,Next9,35.9,32.7,27.1,20.5,36.2,46.1,40.9,28.4,32.4,16.7,18.1,8.3,36.1,40.896514869091504
2003:Q3,Next40,35.8,37.6,46.5,42.6,19,48.7,43.9,20.5,32,46.9,50.8,38.9,22.5,43.85193005400335
2003:Q3,Bottom50,2.7,7.4,12.9,22.1,1.2,2.5,5.5,1.4,5.2,30.9,25.8,51.3,11,5.543666428823635
2003:Q4,TopPt1,9.5,8.1,3.2,6.3,18,0.3,1.1,19.1,12.1,0.6,0.5,0.3,4,1.0801918279517848
2003:Q4,RemainingTop1,16.6,14.7,10.4,8.3,26.9,2.2,8.5,30.7,18.4,5.3,4.8,1.3,34.9,8.499786230415378
2003:Q4,Next9,36,32.7,27,20.8,35.9,46.4,41,28.1,32.5,16.2,17.8,8.3,31,40.959462429995504
2003:Q4,Next40,35.3,37.2,46.5,42.6,18.1,48.6,44,20.7,31.9,47,51.1,38.9,19.5,43.993730097749165
2003:Q4,Bottom50,2.7,7.3,12.9,22,1.1,2.5,5.5,1.4,5.1,30.8,25.8,51.2,10.6,5.466829413888166
2004:Q1,TopPt1,10,8.5,3.2,6.6,18.5,0.3,1.1,19.3,13.6,0.6,0.5,0.3,4.2,1.0738524896468993
2004:Q1,RemainingTop1,16.7,14.9,10.6,8,27.2,2.1,8.4,30.7,18.6,5.4,4.8,1.4,35.1,8.395526857797163
2004:Q1,Next9,35.9,32.8,27.1,20.9,35.6,46.7,41.2,28,32.5,16.2,17.6,8.3,30.9,41.17729581724107
2004:Q1,Next40,34.7,36.7,46.4,42.6,17.6,48.4,44,20.6,30.6,47.3,51.4,38.8,19.2,43.96907024251955
2004:Q1,Bottom50,2.6,7.1,12.8,22,1.1,2.4,5.4,1.4,4.7,30.6,25.7,51.2,10.5,5.384254592795323
2004:Q2,TopPt1,10,8.5,3.2,6.5,18.8,0.3,1.1,19.8,13.1,0.6,0.5,0.3,4.3,1.0673188371522626
2004:Q2,RemainingTop1,16.7,14.8,10.6,7.7,27.3,2.2,8.3,30.5,18.6,5.4,4.8,1.4,34.6,8.320122996323862
2004:Q2,Next9,35.9,32.7,26.9,21.4,35.4,46.9,41.3,28.1,32.8,16.3,17.7,8.3,31.2,41.32333199889018
2004:Q2,Next40,34.8,36.8,46.5,42.6,17.4,48.2,44,20.2,30.8,47.3,51.4,38.8,19.3,43.97074692570143
2004:Q2,Bottom50,2.7,7.2,12.9,21.9,1,2.4,5.3,1.4,4.7,30.4,25.6,51.2,10.5,5.318479241932267
2004:Q3,TopPt1,10.1,8.6,3.2,6.9,19.2,0.4,1,20.4,13.1,0.6,0.5,0.3,4,1.0490710733279915
2004:Q3,RemainingTop1,16.7,14.9,10.7,7.4,27.4,2.2,8.2,30.3,18.7,5.3,4.8,1.4,36.2,8.237405822194049
2004:Q3,Next9,36,32.8,27,21.3,35.2,47.1,41.6,28.2,32.8,16.2,17.6,8.3,31.1,41.56115671463467
2004:Q3,Next40,34.6,36.7,46.4,42.6,17.2,48,43.9,19.8,30.6,47.5,51.5,38.8,18.2,43.913148637243474
2004:Q3,Bottom50,2.6,7.1,12.7,21.8,1,2.3,5.2,1.3,4.6,30.4,25.5,51.1,10.5,5.239217752599814
2004:Q4,TopPt1,10.3,8.8,3.1,6.6,19.6,0.5,1.1,20.7,13.4,0.6,0.5,0.3,4,1.1349758447777671
2004:Q4,RemainingTop1,16.7,14.8,10.6,7.5,27.5,2.4,8.5,29.6,18.2,5.1,4.7,1.4,30.2,8.471053146909693
2004:Q4,Next9,36.1,33,27.2,21.4,35.3,47.1,41.4,29.1,33.1,16.6,18,8.4,33.8,41.400914801824186
2004:Q4,Next40,34.2,36.3,46.1,42.4,16.6,47.7,43.7,19.2,30.5,46.9,50.6,38.8,20.4,43.71902108841586
2004:Q4,Bottom50,2.6,7.2,13,22.1,1,2.3,5.3,1.4,4.7,30.8,26.1,51.1,11.6,5.274035118072497
2005:Q1,TopPt1,10.3,8.7,3,6.4,19.8,0.6,1.2,21.1,13.1,0.6,0.5,0.3,3.8,1.1631564888308141
2005:Q1,RemainingTop1,16.6,14.7,10.5,7.6,27.3,2.6,8.8,28.9,18.1,4.9,4.6,1.5,29.2,8.786284656386457
2005:Q1,Next9,36.3,33.1,27.5,21.3,35.4,47.1,41.4,29.9,33.2,16.4,17.7,8.4,34.2,41.37425982080669
2005:Q1,Next40,34.1,36.1,45.8,42.3,16.5,47.4,43.4,18.6,30.9,46.6,50.2,38.5,20.3,43.37340466835498
2005:Q1,Bottom50,2.6,7.3,13.1,22.3,1,2.3,5.3,1.5,4.8,31.5,27.1,51.3,12.4,5.302894365621063
2005:Q2,TopPt1,10.5,8.9,3,6.5,20,0.7,1.2,21.5,13.3,0.6,0.5,0.3,4.2,1.2113075249380072
2005:Q2,RemainingTop1,16.6,14.7,10.5,7.7,27.2,2.8,9,28.3,17.9,4.8,4.5,1.5,28.3,9.039121748871697
2005:Q2,Next9,36.5,33.3,27.9,21,35.5,47,41.3,30.7,33.2,16.7,18,8.4,34,41.317113569700886
2005:Q2,Next40,33.9,35.8,45.5,42.1,16.2,47.2,43.1,18,30.9,46,49.4,38.4,20.3,43.10448451073091
2005:Q2,Bottom50,2.6,7.3,13.2,22.7,1,2.4,5.3,1.6,4.8,31.9,27.7,51.4,13.3,5.327972645758495
2005:Q3,TopPt1,10.6,8.9,3,6.2,20.4,0.8,1.3,22.1,12.8,0.6,0.5,0.3,4.3,1.269804870045338
2005:Q3,RemainingTop1,16.6,14.6,10.4,7.8,27.2,3,9.3,27.5,17.6,4.6,4.4,1.5,26.7,9.284451705499869
2005:Q3,Next9,36.6,33.4,28,21.1,35.6,47,41.1,31.6,33.3,16.9,18.3,8.4,34.3,41.1490261239626
2005:Q3,Next40,33.6,35.6,45.3,42,15.9,47,42.9,17.2,31.3,45.5,48.6,38.3,20.5,42.92698521696697
2005:Q3,Bottom50,2.6,7.4,13.4,22.9,1,2.4,5.4,1.6,5,32.4,28.3,51.4,14.1,5.369732083525224
2005:Q4,TopPt1,10.6,9,2.9,5.9,20.6,0.8,1.3,22.5,12.8,0.6,0.4,0.3,4.7,1.318510710331213
2005:Q4,RemainingTop1,16.5,14.6,10.3,8,27.1,3.2,9.5,26.9,17.5,4.6,4.2,1.5,27.9,9.512441549902768
2005:Q4,Next9,36.7,33.5,28.1,21.2,35.7,46.9,41,32.3,33.3,17.1,18.6,8.4,33,41.04991830479589
2005:Q4,Next40,33.5,35.4,45.1,41.9,15.6,46.7,42.7,16.6,31.4,44.9,47.9,38.3,19.4,42.719497594938986
2005:Q4,Bottom50,2.6,7.6,13.6,23.1,1,2.4,5.4,1.7,5,32.9,28.9,51.5,15,5.39963184003114
2006:Q1,TopPt1,11,9.3,2.9,6,21.1,0.9,1.4,22.6,12.9,0.6,0.4,0.3,5.1,1.3621421301871408
2006:Q1,RemainingTop1,16.8,14.8,10.3,8,27.4,3.3,9.7,26.5,17.3,4.4,4.1,1.6,24.7,9.726341559222233
2006:Q1,Next9,36.9,33.7,28.4,20.9,35.6,46.9,41,32.9,33.4,17.6,19.1,8.5,33.8,40.98206757542272
2006:Q1,Next40,32.9,34.8,44.8,41.7,15,46.5,42.5,16.3,31.4,44.4,47.1,38.2,20.6,42.50575825449005
2006:Q1,Bottom50,2.5,7.5,13.7,23.4,1,2.4,5.4,1.7,5,33.1,29.3,51.5,15.9,5.423690480677857
2006:Q2,TopPt1,11,9.2,2.9,5.7,21.1,1,1.4,22.8,12.8,0.6,0.4,0.2,5.4,1.3865771309897084
2006:Q2,RemainingTop1,16.6,14.6,10.2,8.2,27.1,3.5,10,26,17.1,4.3,4,1.6,22.7,10.017261567877325
2006:Q2,Next9,37,33.8,28.5,21,35.8,46.8,40.9,33.5,33.5,17.8,19.3,8.5,34,40.93319928454244
2006:Q2,Next40,32.9,34.7,44.6,41.6,15,46.3,42.2,15.9,31.6,43.8,46.4,38,21.2,42.20823492607814
2006:Q2,Bottom50,2.5,7.6,13.9,23.6,1,2.4,5.5,1.8,5.1,33.5,29.8,51.7,16.7,5.454727090512387
2006:Q3,TopPt1,11.1,9.3,2.8,5.3,21.4,1.1,1.4,23.1,12.7,0.6,0.4,0.2,5.6,1.4277663807614238
2006:Q3,RemainingTop1,16.7,14.6,10.1,8.3,27.1,3.7,10.2,25.6,17,4.1,3.9,1.6,20.8,10.217438053864052
2006:Q3,Next9,37.2,33.9,28.6,21.1,35.9,46.8,40.9,34.1,33.5,17.9,19.4,8.4,34.4,40.85988941284222
2006:Q3,Next40,32.7,34.5,44.4,41.5,14.7,46,42,15.4,31.6,43.4,45.8,37.8,21.7,42.01609996163177
2006:Q3,Bottom50,2.4,7.7,14.2,23.8,1,2.4,5.5,1.9,5.1,34,30.4,52,17.6,5.478806190900539
2006:Q4,TopPt1,11.3,9.5,2.8,5.1,21.7,1.2,1.5,23.3,12.4,0.6,0.4,0.2,6,1.4765823471130755
