Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
1989:Q3,pct99to100,3380690,3524093,536243,266293,738776,88814,103084,835440,955444,143403,90963,27133,25307
1989:Q3,pct80to99,8976485,10479241,3036817,701742,912959,1560127,608670,1437692,2221233,1502756,1156633,252993,93130
1989:Q3,pct60to80,3409588,4236244,1407118,429524,221461,874792,153542,275864,873943,826656,566066,241982,18608
1989:Q3,pct40to60,2536644,2961795,999721,250961,118515,618700,78548,245217,650133,425150,259057,159518,6575
1989:Q3,pct20to40,1527041,1716204,669511,172195,40817,227011,55622,127812,423236,189163,113475,69862,5826
1989:Q3,pct00to20,593304,656610,243288,75636,23160,108522,8344,47601,150059,63307,24496,32718,6093
1989:Q4,pct99to100,3485996,3635823,567454,271066,749779,94601,109315,857085,986524,149828,96791,26411,26626
1989:Q4,pct80to99,9156907,10678632,3099013,707187,945845,1594487,631946,1435190,2264964,1521725,1173980,257071,90674
1989:Q4,pct60to80,3470820,4318925,1416465,434519,227983,905075,166293,284357,884232,848105,579800,249531,18774
1989:Q4,pct40to60,2549838,2990437,998083,255484,125014,621881,80103,247754,662119,440598,267613,165452,7533
1989:Q4,pct20to40,1536207,1735491,666936,177955,45041,237643,54264,124301,429350,199284,115835,77520,5929
1989:Q4,pct00to20,604848,670388,246366,79563,24378,110447,8068,48143,153423,65540,26095,33300,6145
1990:Q1,pct99to100,3455572,3614811,567826,266983,677593,99702,111677,881922,1009108,159239,104609,24777,29853
1990:Q1,pct80to99,9155571,10703572,3087389,723443,907777,1619504,638616,1434442,2292401,1548001,1203562,253016,91423
1990:Q1,pct60to80,3525229,4382061,1434840,443868,215812,930028,172073,293343,892097,856831,598052,239623,19156
1990:Q1,pct40to60,2579656,3028964,1010183,267642,126657,623424,78696,250362,672000,449308,279309,161608,8391
1990:Q1,pct20to40,1561817,1763930,682307,182976,46208,247763,51757,120582,432336,202113,119843,76151,6119
1990:Q1,pct00to20,628441,700868,267501,82217,24856,112060,7899,48630,157705,72427,29536,37145,5746
1990:Q2,pct99to100,3531004,3698173,592979,271169,691302,105103,115279,902116,1020225,167169,111946,23852,31371
1990:Q2,pct80to99,9270723,10840706,3127840,727340,944116,1648348,656372,1429129,2307561,1569983,1227424,252988,89571
1990:Q2,pct60to80,3575363,4445545,1434577,447863,223148,957253,182980,301943,897781,870182,611346,239558,19278
1990:Q2,pct40to60,2586343,3047547,1003310,271652,133619,625629,79397,252879,681061,461204,288584,163508,9112
1990:Q2,pct20to40,1565764,1775477,677349,188485,50710,258144,49775,116864,434150,209713,123383,80173,6157
1990:Q2,pct00to20,636234,713168,268714,86002,26158,113806,7745,49233,161510,76935,32728,38634,5573
1990:Q3,pct99to100,3404805,3575687,588079,262579,520830,110197,115377,923122,1055502,170882,118188,22920,29774
1990:Q3,pct80to99,9165413,10749274,3103994,739859,813332,1672812,648725,1423654,2346897,1583860,1245957,254671,83232
1990:Q3,pct60to80,3595668,4481662,1456293,453609,187281,982030,182388,310779,909283,885994,624655,242330,19009
1990:Q3,pct40to60,2604964,3079061,1018963,282315,127267,627049,75223,255425,692820,474097,297190,166865,10042
1990:Q3,pct20to40,1583065,1800619,696813,191085,47227,268312,46339,113005,437839,217554,126018,85521,6015
1990:Q3,pct00to20,665350,746016,294041,86799,25303,115407,7603,49834,167029,80666,34729,39995,5942
1990:Q4,pct99to100,3543281,3721383,586241,257746,595386,115493,122450,944306,1099761,178102,123159,21721,33222
1990:Q4,pct80to99,9329850,10928950,3077305,749091,908176,1699770,674176,1417499,2402933,1599100,1258637,256654,83809
1990:Q4,pct60to80,3675562,4578403,1460252,458439,209509,1008310,196454,319783,925656,902841,639147,244299,19395
1990:Q4,pct40to60,2638301,3124066,1021560,290764,139499,628899,76925,257988,708431,485765,305517,169497,10751
1990:Q4,pct20to40,1606108,1829926,705699,194561,54701,278664,44581,109019,442700,223817,127566,90082,6169
1990:Q4,pct00to20,689852,772759,309366,88518,27499,117097,7241,50450,172588,82907,35230,42138,5539
1991:Q1,pct99to100,3714391,3898063,604031,259753,714601,120645,131797,953541,1113695,183673,128254,19937,35482
1991:Q1,pct80to99,9546727,11152120,3097752,755222,1041065,1724526,705356,1401205,2426995,1605394,1270463,251914,83017
1991:Q1,pct60to80,3760181,4664375,1459677,463431,241669,1033401,213201,327652,925344,904194,652135,232334,19725
1991:Q1,pct40to60,2661387,3150785,1016200,296866,154258,630343,79519,260402,713197,489398,313266,164241,11891
1991:Q1,pct20to40,1628656,1851437,703864,200262,64301,288933,42905,105292,445879,222781,129143,87222,6416
1991:Q1,pct00to20,696865,784749,314004,92295,30045,118716,6717,51366,171605,87884,35892,46558,5434
1991:Q2,pct99to100,3689595,3880565,611558,255886,688024,126017,136430,959913,1102736,190970,135594,18826,36550
1991:Q2,pct80to99,9543316,11168473,3095794,760692,1044214,1752042,719281,1381985,2414465,1625157,1294184,250559,80414
1991:Q2,pct60to80,3800780,4715709,1466216,466264,240164,1060141,222481,335404,925039,914929,665974,229255,19700
1991:Q2,pct40to60,2672484,3172014,1018252,303264,159188,632271,79097,262838,717104,499530,322745,164380,12405
1991:Q2,pct20to40,1639583,1868059,710198,203561,67537,299399,40238,101562,445565,228477,132634,89589,6254
1991:Q2,pct00to20,712339,805217,326762,94040,31050,120433,6400,52383,174149,92877,38981,48698,5198
1991:Q3,pct99to100,3726255,3928736,605408,245445,738664,131407,144162,960211,1103439,202481,142000,18262,42219
1991:Q3,pct80to99,9616640,11253375,3066573,772339,1115991,1779559,744763,1357395,2416755,1636735,1304141,248074,84520
1991:Q3,pct60to80,3892735,4805514,1486500,471126,256429,1086951,237143,342722,924643,912779,665242,227274,20263
1991:Q3,pct40to60,2714472,3218482,1033141,314178,169273,634188,80689,265281,721732,504010,325410,165953,12647
1991:Q3,pct20to40,1666966,1902311,729632,205822,74390,309906,37957,97944,446660,235345,135229,93725,6391
1991:Q3,pct00to20,742603,837931,352399,94534,32845,122154,5913,53584,176502,95327,41946,49213,4168
1991:Q4,pct99to100,3923910,4139454,618361,240740,914520,136888,153150,958977,1116818,215544,149445,17597,48502
1991:Q4,pct80to99,9844806,11508987,3082542,777311,1293141,1808090,775659,1330968,2441276,1664180,1326003,248629,89548
1991:Q4,pct60to80,3996009,4921458,1501185,473497,300353,1114409,254564,350113,927337,925450,674598,229897,20955
1991:Q4,pct40to60,2746692,3262510,1039459,320671,186137,636279,83275,267806,728883,515818,333021,169800,12997
1991:Q4,pct20to40,1687862,1933247,738000,209006,86805,320509,35758,94294,448875,245385,138825,99893,6667
1991:Q4,pct00to20,762738,861078,367053,96164,35573,123914,5340,54867,178167,98340,45464,49766,3110
1992:Q1,pct99to100,3890987,4114045,644342,240512,866066,143375,155983,966657,1097110,223058,157650,16862,48546
1992:Q1,pct80to99,9855873,11528382,3129337,778967,1281297,1850384,779239,1310633,2398525,1672510,1346353,240731,85426
1992:Q1,pct60to80,4057794,4970579,1512247,475176,294613,1149755,259280,358674,920833,912785,673378,218410,20997
1992:Q1,pct40to60,2755287,3272608,1040055,324949,190754,640877,80769,270509,724695,517322,336576,166483,14263
1992:Q1,pct20to40,1693066,1942684,738933,213457,89659,331906,32239,90237,446253,249618,143137,99707,6774
1992:Q1,pct00to20,771357,876530,374355,99033,36581,126151,5053,55971,179386,105173,50627,51161,3385
1992:Q2,pct99to100,3850926,4085059,657328,238499,845382,138816,161122,969700,1074212,234132,164806,16339,52987
1992:Q2,pct80to99,9910121,11596860,3137901,784066,1292830,1914656,795006,1286006,2386395,1686739,1361878,237130,87731
1992:Q2,pct60to80,4089412,4999251,1515154,478620,295012,1159305,269855,367007,914298,909839,673015,215326,21498
1992:Q2,pct40to60,2778615,3301267,1038181,331698,196883,654622,80522,273272,726089,522653,339855,167932,14866
1992:Q2,pct20to40,1703431,1961112,741221,218228,93745,346786,29164,86242,445726,257681,146561,104098,7022
1992:Q2,pct00to20,788997,897805,383425,101967,37797,134312,4667,57237,178399,108808,54579,51506,2723
1992:Q3,pct99to100,3878395,4120139,652159,223893,880879,134116,168739,981360,1078993,241744,171658,15351,54735
1992:Q3,pct80to99,10023055,11729234,3117747,797538,1352210,1979431,819755,1267067,2395485,1706179,1382850,237491,85838
1992:Q3,pct60to80,4164036,5087451,1548873,483623,307915,1168600,284811,376464,917164,923415,685479,216307,21629
1992:Q3,pct40to60,2836383,3371046,1062045,344759,206194,668391,81885,276177,731596,534663,348405,170635,15623
1992:Q3,pct20to40,1736763,2002616,767436,219932,100455,361833,26313,81817,444830,265853,149698,109185,6970
1992:Q3,pct00to20,831350,944078,415728,101796,39458,142584,4120,58322,182070,112728,57236,52963,2529
1992:Q4,pct99to100,4066600,4309779,659336,226381,1042734,133619,172862,967626,1107221,243179,174044,15396,53739
1992:Q4,pct80to99,10261875,11991714,3137977,805018,1498805,2044721,846284,1265181,2393729,1729839,1396884,247342,85613
1992:Q4,pct60to80,4246834,5190592,1577815,491034,349780,1184071,292211,375504,920177,943758,700014,221526,22218
1992:Q4,pct40to60,2872989,3417176,1075589,346692,215858,687724,90555,272932,727826,544188,353651,174709,15828
1992:Q4,pct20to40,1779005,2054502,781233,221188,111072,371666,30523,86974,451845,275497,155928,111209,8360
1992:Q4,pct00to20,856114,973497,424687,102943,41517,145773,6226,68038,184313,117382,59831,54587,2964
1993:Q1,pct99to100,4211738,4457873,699191,246740,1088553,131412,180048,982661,1129268,246135,175040,14999,56096
1993:Q1,pct80to99,10447749,12185055,3215183,795700,1549712,2087321,881250,1284923,2370966,1737307,1397753,249161,90393
1993:Q1,pct60to80,4268292,5207012,1561806,493095,366410,1186358,303465,377291,918588,938721,705031,210464,23226
1993:Q1,pct40to60,2860660,3399995,1049972,336958,219765,702975,100541,269585,720199,539335,353998,169677,15660
1993:Q1,pct20to40,1789981,2065230,757561,225940,116650,380354,34909,91142,458674,275250,160871,104438,9941
1993:Q1,pct00to20,843782,966540,397211,107967,42827,148212,8088,77249,184986,122758,61496,58522,2740
1993:Q2,pct99to100,4254298,4501520,703084,247491,1107190,129221,183353,987928,1143253,247222,177610,14709,54903
1993:Q2,pct80to99,10537957,12299900,3230479,807584,1578684,2130734,900758,1297489,2354171,1761942,1414756,257479,89707
1993:Q2,pct60to80,4308306,5266350,1597489,502664,377157,1188924,307316,378070,914730,958045,723276,211021,23748
1993:Q2,pct40to60,2891200,3438557,1068856,341790,222478,718425,107505,266043,713459,547357,360915,170716,15726
1993:Q2,pct20to40,1832434,2114162,776296,227574,121064,389129,38581,95807,465711,281728,167263,103287,11178
1993:Q2,pct00to20,866899,995510,410886,109149,43984,150683,10117,87008,183683,128611,64008,61451,3152
1993:Q3,pct99to100,4348091,4600185,702008,246019,1173345,127127,187465,997968,1166253,252094,179341,14405,58348
1993:Q3,pct80to99,10671417,12464169,3235624,821111,1646240,2176034,925529,1313682,2345949,1792752,1427968,268857,95927
1993:Q3,pct60to80,4363214,5348688,1637872,512491,398271,1192392,313633,379218,914811,985474,744041,216617,24816
1993:Q3,pct40to60,2930013,3487840,1092151,347819,227341,734269,115363,262302,708595,557826,368346,174265,15215
1993:Q3,pct20to40,1879953,2169904,799618,228685,127557,398047,42416,100396,473185,289952,172947,104374,12631
1993:Q3,pct00to20,898473,1030615,429027,109753,45427,153222,12095,96913,184178,132142,65374,64150,2618
1993:Q4,pct99to100,4492508,4748938,717583,252183,1244670,124817,190072,1011662,1207950,256430,181290,14697,60443
1993:Q4,pct80to99,10852088,12674608,3276901,831358,1717897,2219070,939638,1332629,2357115,1822520,1439400,283011,100109
1993:Q4,pct60to80,4407204,5421754,1667736,522502,420545,1194353,314851,380606,921160,1014550,758863,229975,25712
1993:Q4,pct40to60,2952921,3524153,1104024,351230,232395,749758,121030,258340,707376,571231,373396,183014,14821
1993:Q4,pct20to40,1912211,2215871,810311,232221,134294,406896,45662,104944,481543,303660,178810,110859,13991
1993:Q4,pct00to20,923021,1057395,434701,112584,46899,155692,14050,106988,186481,134374,67419,64614,2341
1994:Q1,pct99to100,4539648,4795869,750125,265867,1153551,122433,190988,1037764,1275141,256221,182149,14124,59948
1994:Q1,pct80to99,10939840,12773673,3348096,831260,1658064,2261742,945935,1360643,2367933,1833834,1444135,289025,100674
1994:Q1,pct60to80,4410797,5435852,1675044,528172,407177,1195900,312436,382974,934148,1025055,773526,224997,26532
1994:Q1,pct40to60,2952954,3526488,1096073,347736,230344,765240,125125,254072,707897,573534,377659,180673,15202
1994:Q1,pct20to40,1928871,2234411,801974,236442,133811,415776,48475,109054,488879,305539,183762,106283,15494
1994:Q1,pct00to20,931594,1071378,421830,116560,47400,158156,16018,116941,194472,139784,68238,68773,2773
1994:Q2,pct99to100,4574139,4832853,764418,271507,1104361,119957,195003,1061709,1315898,258715,184633,14358,59724
1994:Q2,pct80to99,11000533,12861987,3384473,840950,1630878,2303857,961916,1387072,2352841,1861454,1458429,301378,101647
1994:Q2,pct60to80,4429543,5479487,1702822,537516,402590,1196910,314467,385017,940165,1049944,787746,234753,27445
1994:Q2,pct40to60,2967313,3553238,1106705,350858,229867,780680,130863,249572,704693,585925,382780,187512,15633
1994:Q2,pct20to40,1953391,2271460,812152,239639,134967,424681,51634,113344,495042,318069,190102,110950,17017
1994:Q2,pct00to20,955964,1099704,426996,119078,48069,160608,17809,127219,199925,143740,70931,69629,3180
1994:Q3,pct99to100,4652774,4912630,761390,270938,1124018,117657,201030,1072613,1364983,259855,186984,14612,58259
1994:Q3,pct80to99,11109863,12998374,3382638,856727,1660809,2348926,989608,1404135,2355531,1888511,1472590,315267,100654
1994:Q3,pct60to80,4477774,5556427,1741111,548714,413406,1199442,321920,385837,945996,1078654,803361,247198,28095
1994:Q3,pct40to60,3003016,3603108,1128814,358186,232749,796710,138779,244959,702911,600092,388390,195750,15952
1994:Q3,pct20to40,1995290,2326931,835265,241696,139344,433785,55323,118327,503192,331641,196354,116930,18357
1994:Q3,pct00to20,991903,1139206,444881,120238,49229,163164,19564,138213,203918,147303,73371,70197,3735
1994:Q4,pct99to100,4721069,4987877,765787,273775,1094227,115067,199627,1092103,1447291,266808,189537,15262,62009
1994:Q4,pct80to99,11169481,13096494,3392091,866385,1648971,2390864,982230,1427434,2388518,1927013,1487069,332543,107401
1994:Q4,pct60to80,4486568,5600881,1766584,557021,412851,1199914,313222,387274,964015,1114313,817098,267725,29490
1994:Q4,pct40to60,3017266,3635342,1140184,361535,233096,812243,139977,240041,708266,618075,393346,208888,15841
1994:Q4,pct20to40,2018201,2368797,848536,243733,141242,442790,57267,123025,512205,350596,202741,127939,19916
1994:Q4,pct00to20,1026211,1174474,453182,121714,49983,165624,21438,149193,213340,148263,76149,68811,3303
1995:Q1,pct99to100,4880377,5145379,773735,279722,1185815,112955,208295,1105364,1479493,265001,190551,14918,59532
1995:Q1,pct80to99,11385337,13320842,3406502,877112,1739865,2439637,1022021,1446359,2389345,1935506,1491081,339477,104948
1995:Q1,pct60to80,4549458,5673101,1785327,566898,440207,1204203,326142,388093,962231,1123643,828702,264754,30187
1995:Q1,pct40to60,3048212,3669266,1145977,365239,239736,829056,150048,234966,704245,621054,396384,208132,16538
1995:Q1,pct20to40,2062814,2416910,856803,247311,149224,452183,61489,128129,521771,354096,207856,124950,21290
1995:Q1,pct00to20,1042992,1196827,456593,124418,51739,168316,23126,160689,211946,153835,77353,72316,4166
1995:Q2,pct99to100,5025716,5292189,758341,273726,1288188,116502,216751,1112942,1525738,266472,192103,14837,59532
1995:Q2,pct80to99,11535865,13498114,3376810,892003,1839159,2467914,1067185,1461377,2393666,1962248,1502259,353811,106178
1995:Q2,pct60to80,4658155,5814082,1830697,575645,469978,1245370,341534,388368,962489,1155927,848519,276071,31337
1995:Q2,pct40to60,3088126,3723574,1175882,372531,246717,837134,161230,229745,700335,635448,403165,215093,17190
1995:Q2,pct20to40,2116952,2482724,888980,246935,157713,458172,65991,133640,531293,365771,213618,129371,22782
1995:Q2,pct00to20,1083407,1240605,483301,123480,53549,169911,24898,172718,212748,157197,78638,73943,4616
1995:Q3,pct99to100,5188662,5462436,727627,271751,1418362,119874,227726,1129568,1567528,273774,194676,15098,64000
1995:Q3,pct80to99,11630081,13631357,3280894,902703,1960493,2494203,1118152,1482900,2392012,2001276,1518462,368950,113864
1995:Q3,pct60to80,4727829,5917087,1829698,582943,505943,1285210,359480,389264,964549,1189259,865729,290592,32938
1995:Q3,pct40to60,3098012,3749075,1177442,376965,254720,844918,173425,224187,697417,651063,409546,224406,17111
1995:Q3,pct20to40,2150800,2531629,903731,247256,167491,464110,70785,138825,539431,380830,220145,136407,24278
1995:Q3,pct00to20,1110189,1269624,493744,123371,55514,171454,26578,184696,214267,159435,81213,74147,4075
1995:Q4,pct99to100,5368687,5644162,739859,270816,1552533,125088,232310,1139669,1583887,275475,195982,15928,63565
1995:Q4,pct80to99,11962238,13984961,3317081,914367,2111941,2508236,1157542,1520309,2455485,2022723,1528356,380188,114179
1995:Q4,pct60to80,4835980,6064532,1848382,586153,538349,1333506,386268,390894,980980,1228552,879271,314027,35254
1995:Q4,pct40to60,3125517,3799052,1187007,382038,264653,850028,180216,229918,705191,673534,416355,238330,18849
1995:Q4,pct20to40,2181239,2571542,907379,250951,176550,469714,71144,143409,552395,390303,220579,146397,23327
1995:Q4,pct00to20,1116289,1274439,493470,124928,57155,173529,26043,178410,220903,158150,79382,73289,5479
1996:Q1,pct99to100,5479436,5765650,760759,272916,1620253,130060,236240,1138728,1606694,286214,198643,15645,71926
1996:Q1,pct80to99,12233160,14289785,3375953,927176,2209728,2518647,1196065,1549934,2512282,2056624,1550470,380135,126019
1996:Q1,pct60to80,4943463,6191709,1867828,590979,556072,1380021,412854,391700,992255,1248247,900954,310924,36369
1996:Q1,pct40to60,3160377,3840112,1194995,387483,271930,854503,186855,235805,708541,679735,427441,236644,15650
1996:Q1,pct20to40,2222462,2606808,907752,256167,182572,475176,71322,148563,565255,384346,222275,140604,21467
1996:Q1,pct00to20,1116005,1276441,489820,127702,58417,175497,25462,172644,226899,160436,78523,78255,3658
1996:Q2,pct99to100,5525268,5817061,764515,266920,1680953,135034,236825,1124172,1608642,291793,202066,16310,73417
1996:Q2,pct80to99,12405398,14495300,3397869,939692,2301858,2528598,1221259,1569962,2536062,2089902,1574181,386480,129241
1996:Q2,pct60to80,5042450,6321467,1898531,593113,572370,1426623,433294,391446,1006089,1279017,915861,324297,38859
1996:Q2,pct40to60,3193595,3891890,1215019,393515,279028,858908,190892,241869,712659,698295,436215,245242,16838
1996:Q2,pct20to40,2257480,2647825,921422,257989,188318,480653,70737,154407,574299,390345,224415,145481,20449
1996:Q2,pct00to20,1130723,1292983,499220,127602,59667,177461,24925,167460,236648,162260,78923,78768,4569
1996:Q3,pct99to100,5527707,5824530,774100,264073,1666748,140011,238815,1116380,1624403,296824,205783,16976,74065
1996:Q3,pct80to99,12536953,14660475,3432715,953680,2331586,2538074,1252397,1594710,2557314,2123522,1599993,392612,130917
1996:Q3,pct60to80,5123998,6433145,1925705,597110,571975,1473310,456621,391747,1016676,1309146,931252,337180,40714
1996:Q3,pct40to60,3218904,3935092,1231192,400103,282911,863238,196051,247844,713753,716188,445361,253606,17221
1996:Q3,pct20to40,2287159,2683273,930806,261451,190503,486142,70319,159906,584145,396113,226826,150132,19155
1996:Q3,pct00to20,1141305,1305595,504355,128801,60445,179421,24286,162040,246246,164289,79623,79341,5325
1996:Q4,pct99to100,5739561,6042717,803772,269095,1749971,144349,257782,1155862,1661886,303156,208621,17682,76853
1996:Q4,pct80to99,12878254,15034468,3508087,960285,2442414,2538584,1336214,1652698,2596187,2156214,1620529,401196,134489
1996:Q4,pct60to80,5231795,6574683,1934475,598830,593566,1515233,505331,395923,1031326,1342888,947017,354361,41510
1996:Q4,pct40to60,3236743,3970557,1229705,401533,291190,865968,211363,253261,717537,733814,454064,264230,15520
1996:Q4,pct20to40,2303961,2706714,922013,266481,197409,491227,72032,163048,594505,402752,228568,156866,17318
1996:Q4,pct00to20,1136767,1300600,491663,131770,61896,181097,22624,154887,256664,163834,79333,79543,4958
1997:Q1,pct99to100,5762634,6072648,821350,270667,1745379,149341,253946,1200434,1631530,310014,211454,17588,80972
1997:Q1,pct80to99,13003527,15182511,3556503,971981,2478963,2547177,1347915,1714378,2565595,2178984,1639332,397453,142199
1997:Q1,pct60to80,5302102,6651264,1949670,602667,595421,1562175,519501,400627,1021203,1349162,958981,345601,44580
1997:Q1,pct40to60,3247588,3985308,1235652,406304,295504,870156,212718,258678,706297,737720,461172,260128,16420
1997:Q1,pct20to40,2332583,2728606,921798,271265,200032,496740,70496,165983,602292,396023,230240,149377,16406
1997:Q1,pct00to20,1126461,1295136,487431,134217,62750,183051,22140,147669,257878,168675,79294,84028,5353
1997:Q2,pct99to100,6132851,6451917,827871,263801,2098119,155068,273154,1204295,1629609,319066,214695,18079,86292
1997:Q2,pct80to99,13548052,15763209,3588492,982710,2816760,2565077,1470831,1747328,2592011,2215157,1661977,402084,151096
1997:Q2,pct60to80,5526381,6901714,1984648,603303,677451,1614759,588628,402009,1030916,1375333,973727,354511,47095
1997:Q2,pct40to60,3319947,4071968,1258041,411300,315778,876019,236402,264560,709868,752021,469683,266159,16179
1997:Q2,pct20to40,2388882,2788166,936714,272350,219988,502731,73886,170934,611562,399283,232316,151738,15229
1997:Q2,pct00to20,1139503,1309625,497792,133577,65993,185320,20594,141991,264358,170121,79526,85467,5128
1997:Q3,pct99to100,6377744,6708076,833304,258366,2297475,160640,287572,1226763,1643955,330332,219790,18518,92024
1997:Q3,pct80to99,13952388,16217607,3616814,997411,3024479,2580428,1569589,1793467,2635419,2265219,1700065,407885,157269
1997:Q3,pct60to80,5703547,7112289,2017931,606863,724745,1666227,646496,404994,1045032,1408742,996950,364905,46887
1997:Q3,pct40to60,3381271,4149756,1279535,418509,328899,881427,255351,270269,715766,768485,482886,272842,12757
1997:Q3,pct20to40,2438050,2841690,951249,274939,232358,508623,76014,174993,623514,403640,236088,154627,12925
1997:Q3,pct00to20,1152344,1324211,507802,133972,68135,187514,19087,135707,271995,171867,81229,87028,3610
1997:Q4,pct99to100,6558141,6896113,872908,266020,2339527,165531,282080,1292209,1677838,337972,223241,19608,95123
1997:Q4,pct80to99,14232362,16530788,3720253,1004063,3103240,2586112,1570539,1870231,2676350,2298426,1720024,413915,164487
1997:Q4,pct60to80,5783032,7216121,2030587,609268,737632,1712613,655641,411722,1058658,1433089,1002716,379834,50539
1997:Q4,pct40to60,3384697,4169881,1278362,419650,335897,885098,254439,275624,720811,785184,487743,283180,14261
1997:Q4,pct20to40,2445657,2857469,940390,281130,237564,514073,73656,177035,633621,411812,238192,161470,12150
1997:Q4,pct00to20,1145131,1318042,492724,137896,69441,189402,18482,128038,282058,172910,82322,86158,4430
1998:Q1,pct99to100,7045253,7392082,892141,262514,2751690,172360,302492,1309422,1701463,346829,227535,19709,99585
1998:Q1,pct80to99,14911185,17240413,3789373,1016959,3483727,2617490,1699656,1912766,2720442,2329228,1747704,409396,172128
1998:Q1,pct60to80,6065417,7503105,2072906,612222,830783,1773710,729527,414380,1069577,1437689,1013814,370991,52884
1998:Q1,pct40to60,3473791,4262502,1302770,425576,356639,893386,279696,281446,722988,788711,495328,279430,13953
1998:Q1,pct20to40,2515618,2922336,953854,284128,259306,520777,76895,181395,645982,406718,241117,154739,10862
1998:Q1,pct00to20,1152671,1330758,501155,138738,72544,192136,16476,122062,287647,178087,83992,89778,4317
1998:Q2,pct99to100,7169610,7526081,923851,261705,2799821,181469,298123,1322824,1738289,356471,231978,20311,104182
1998:Q2,pct80to99,15241590,17620396,3894642,1029935,3569298,2674952,1719996,1952602,2778972,2378806,1781762,418564,178480
1998:Q2,pct60to80,6171484,7650487,2122248,616022,845298,1808577,748910,416739,1092692,1479003,1036980,387693,54330
1998:Q2,pct40to60,3518667,4329093,1329014,431278,364197,901030,282798,287310,733466,810427,508024,289676,12727
1998:Q2,pct20to40,2546850,2961409,965737,288272,264967,524004,75340,185943,657147,414559,244418,160951,9190
1998:Q2,pct00to20,1165639,1345029,507574,140543,73956,190964,15866,116246,299880,179390,84976,90549,3865
1998:Q3,pct99to100,6773273,7133948,917733,246324,2362513,189610,268238,1328057,1821473,360676,236687,20885,103104
1998:Q3,pct80to99,14957237,17377265,3919163,1054551,3251233,2719540,1615612,1986602,2830563,2420028,1816369,425255,178404
1998:Q3,pct60to80,6132836,7646794,2198102,622814,753703,1836294,704755,418405,1112721,1513958,1057634,400104,56220
1998:Q3,pct40to60,3548859,4379677,1382928,445321,352624,906398,260212,293243,738951,830818,519816,297694,13308
1998:Q3,pct20to40,2578038,2998865,1007761,288995,248289,526640,68221,190873,668086,420828,247904,165154,7770
1998:Q3,pct00to20,1204650,1387639,543569,138764,72778,189390,16670,110720,315748,182989,86430,91626,4933
1998:Q4,pct99to100,7438650,7807558,971002,265882,2894620,188997,311858,1342714,1832486,368908,243091,24420,101397
1998:Q4,pct80to99,15984296,18470426,4095899,1059555,3776874,2816141,1804525,2026659,2890774,2486130,1864831,436129,185170
1998:Q4,pct60to80,6390302,7929758,2224834,627529,891153,1845565,792576,416620,1131481,1539456,1075463,409850,54143
1998:Q4,pct40to60,3614747,4468038,1384169,440862,385943,923206,296684,288544,748630,853291,533444,304821,15026
1998:Q4,pct20to40,2603976,3037578,1009870,297004,270910,531054,77467,191315,659958,433601,252340,172580,8681
1998:Q4,pct00to20,1182790,1370306,527140,142968,81140,189021,13698,107329,309009,187516,88273,93472,5771
1999:Q1,pct99to100,7347276,7724579,982779,269640,2823990,187195,324887,1321246,1814842,377303,248614,27365,101324
1999:Q1,pct80to99,16231282,18768746,4179464,1072871,3799010,2897053,1851118,2039943,2929287,2537464,1906660,439754,191050
1999:Q1,pct60to80,6467895,8013081,2272610,632807,896022,1845820,807653,411686,1146484,1545186,1090663,403520,51003
1999:Q1,pct40to60,3663949,4527421,1410079,442928,395237,937136,303828,284172,754041,863471,545501,302544,15426
1999:Q1,pct20to40,2631378,3067517,1040850,300327,266138,534668,80454,193354,651726,436139,255957,171076,9106
1999:Q1,pct00to20,1179241,1372755,539154,142735,86068,188103,12588,105137,298971,193514,89281,98138,6095
1999:Q2,pct99to100,7627014,8022309,1021542,283510,3083479,185836,344673,1345013,1758256,395295,254980,30714,109601
1999:Q2,pct80to99,16804023,19419739,4327677,1084698,4097697,2984480,1935056,2085609,2904522,2615717,1956037,448993,210687
1999:Q2,pct60to80,6609542,8178080,2312661,640177,973750,1849525,841243,411036,1149688,1568538,1110818,408407,49313
1999:Q2,pct40to60,3707031,4588951,1423929,443115,417772,952259,318470,279815,753591,881920,560228,306629,15063
1999:Q2,pct20to40,2648324,3094239,1056354,307508,276277,538612,85065,193462,636961,445916,260320,175588,10008
1999:Q2,pct00to20,1167717,1364493,535490,145862,92939,187390,11208,101693,289911,196775,90816,101249,4710
1999:Q3,pct99to100,7449672,7855198,1037115,287176,2835051,183425,337880,1418612,1755939,405526,263223,34527,107776
1999:Q3,pct80to99,16857302,19549079,4432335,1105142,3962658,3058351,1886298,2168014,2936280,2691777,2017929,459683,214165
1999:Q3,pct60to80,6603419,8199377,2378716,649988,937207,1845275,808237,415355,1164599,1595958,1132686,417780,45492
1999:Q3,pct40to60,3731209,4636913,1461429,449469,418799,964888,306243,275718,760367,905705,576841,313667,15197
1999:Q3,pct20to40,2657820,3117335,1095531,312393,263838,541859,83740,191671,628303,459515,266257,183174,10084
1999:Q3,pct00to20,1173918,1376171,554714,146564,96253,186189,11196,96992,284263,202253,94288,103065,4900
1999:Q4,pct99to100,8315739,8750777,1077441,300565,3552645,183417,372591,1450008,1814110,435038,271119,39331,124588
