Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
2017:Q3,Next40,27947106,34300754,11361378,2219667,2771195,7459973,3735804,1476133,5276605,6353649,4823771,1336345,193533
2017:Q3,Bottom50,1493433,6099152,3043032,1197121,154937,266562,418474,150532,868494,4605719,2334138,2048356,223225
2017:Q4,TopPt1,12119227,12227990,991793,443912,5644765,48570,169755,3007556,1921638,108763,49051,17494,42218
2017:Q4,RemainingTop1,17698872,18350484,2966466,341009,7364572,402325,841606,2916825,3517681,651612,455548,64551,131513
2017:Q4,Next9,37585760,40305003,8140184,1065126,8786606,7853803,4502035,3436607,6520642,2719242,2229496,282708,207038
2017:Q4,Next40,28486264,34925695,11550677,2240156,2877619,7523484,3865125,1495272,5373362,6439431,4858062,1367729,213640
2017:Q4,Bottom50,1566159,6232746,3115550,1210532,160964,272160,437063,155706,880772,4666586,2336638,2098270,231678
2018:Q1,TopPt1,12131291,12242640,1012806,439847,5587698,46323,159673,3060710,1935583,111350,48986,17458,44906
2018:Q1,RemainingTop1,17826910,18477180,3032174,342469,7395691,403108,817042,2917475,3569221,650269,458193,61694,130382
2018:Q1,Next9,38015549,40764821,8335055,1085886,8797488,7889205,4512451,3501081,6643656,2749273,2264944,276907,207422
2018:Q1,Next40,28917974,35377322,11826379,2263820,2869788,7578033,3827624,1508340,5503337,6459348,4873754,1357056,228538
2018:Q1,Bottom50,1683099,6348944,3189240,1228545,157687,277653,437667,159836,898315,4665845,2320048,2106796,239001
2018:Q2,TopPt1,12236837,12350149,1026949,432379,5636725,44109,153324,3119486,1937176,113312,49133,17716,46463
2018:Q2,RemainingTop1,18030942,18684808,3066637,344190,7568375,404203,804756,2920409,3576238,653866,462165,59284,132417
2018:Q2,Next9,38514352,41294418,8444862,1109080,8957161,7931154,4602261,3571641,6678258,2780066,2310647,276018,193401
2018:Q2,Next40,29261536,35779506,11991713,2286271,2899912,7639105,3874050,1522211,5566244,6517969,4906369,1370962,240638
2018:Q2,Bottom50,1740982,6441866,3242875,1244908,157453,283256,447458,164163,901753,4700884,2319478,2134209,247197
2018:Q3,TopPt1,12512662,12628920,1040502,424378,5862372,41938,149968,3157209,1952554,116259,49311,17981,48967
2018:Q3,RemainingTop1,18461372,19117527,3098215,344670,7977850,405677,802056,2911652,3577407,656155,466537,56391,133227
2018:Q3,Next9,39285781,42104867,8547547,1129822,9364171,7981047,4745902,3620556,6715822,2819086,2357806,276876,184404
2018:Q3,Next40,29711496,36298628,12146658,2302770,2992217,7708062,3985860,1532931,5630130,6587132,4944986,1397344,244802
2018:Q3,Bottom50,1778053,6539304,3294097,1256703,162266,288988,465007,167937,904305,4761250,2324768,2185977,250505
2018:Q4,TopPt1,11605318,11722654,1050149,407101,4915537,39502,124486,3180012,2005867,117335,49326,18389,49620
2018:Q4,RemainingTop1,17339699,18000845,3115972,348183,6829613,405335,726978,2894667,3680097,661146,469838,53806,137502
2018:Q4,Next9,38062090,40895519,8603179,1162272,8135530,7994922,4434410,3654217,6910989,2833430,2396408,278433,158589
2018:Q4,Next40,29302079,35952881,12281120,2326279,2667511,7742319,3604982,1541512,5789157,6650802,4970693,1425849,254260
2018:Q4,Bottom50,1771055,6578832,3360844,1271664,133449,294269,427829,171330,919448,4807776,2318154,2230565,259057
2019:Q1,TopPt1,12637683,12758239,1072308,422568,5759030,37522,129370,3278658,2058783,120556,49126,18339,53091
2019:Q1,RemainingTop1,18789533,19454294,3177103,347013,8069227,408294,752364,2916215,3784078,664762,472051,51063,141648
2019:Q1,Next9,40287915,43127939,8810632,1167465,9414993,8075250,4782328,3767069,7110202,2840024,2424181,272668,143175
2019:Q1,Next40,30448310,37088870,12477063,2353793,2982499,7841163,3918596,1561122,5954635,6640560,4984334,1414875,241351
2019:Q1,Bottom50,1913348,6706193,3374518,1297089,155864,300450,467020,176905,934346,4792845,2300915,2237544,254386
2019:Q2,TopPt1,12938799,13061668,1087445,421319,5918140,35324,124998,3395784,2078658,122869,48959,18535,55375
2019:Q2,RemainingTop1,19171150,19835779,3212763,347409,8399928,409793,747181,2946002,3772703,664630,476067,48655,139908
2019:Q2,Next9,41118349,43986178,8933107,1184866,9737147,8140607,4944407,3899425,7146619,2867829,2455397,273121,139311
2019:Q2,Next40,30893521,37610725,12628652,2375814,3051550,7924847,4029698,1583068,6017096,6717204,5025371,1436608,255225
2019:Q2,Bottom50,1944457,6791958,3411384,1314621,158659,306355,483539,183035,934365,4847502,2310443,2275171,261888
2019:Q3,TopPt1,12856994,12983196,1094613,393741,5818337,33087,116638,3436651,2090129,126202,48987,18722,58493
2019:Q3,RemainingTop1,19208122,19875365,3223584,351880,8386174,411062,729134,2936379,3837152,667244,480196,45716,141332
2019:Q3,Next9,41402237,44301295,8960440,1225011,9700460,8201792,5025114,3952818,7235659,2899058,2495046,273467,130545
2019:Q3,Next40,31179935,37960741,12772206,2396329,3030820,8004702,4052368,1594268,6110047,6780806,5064794,1460682,255330
2019:Q3,Bottom50,2005774,6910720,3501502,1324988,154033,312229,490291,187070,940607,4904946,2317313,2325548,262085
2019:Q4,TopPt1,13423467,13550446,1101476,385783,6311031,33642,125555,3478670,2114288,126979,49515,19050,58414
2019:Q4,RemainingTop1,20074380,20742868,3256636,356629,9049410,415417,758449,2960522,3945805,668488,482746,45549,140193
2019:Q4,Next9,42623453,45556333,9036873,1241411,10390979,8288925,5208929,3997473,7391743,2932880,2520209,278332,134339
2019:Q4,Next40,31886601,38727902,12935041,2413208,3203050,8089238,4257920,1602893,6226552,6841301,5090290,1488996,262015
2019:Q4,Bottom50,2086792,7046218,3562792,1334382,168062,313893,513840,188477,964772,4959426,2333412,2360264,265750
2020:Q1,TopPt1,12097940,12224942,1115000,380549,4735019,33638,101794,3555715,2303228,127002,49955,18750,58297
2020:Q1,RemainingTop1,18282332,18946537,3326399,361382,6925083,415313,680588,2998429,4239342,664205,483939,45185,135081
2020:Q1,Next9,40476517,43437514,9211822,1254553,8174386,8286855,4683582,4077364,7748952,2960997,2540503,273728,146766
2020:Q1,Next40,31261686,38118817,13229868,2430841,2647104,8087206,3697871,1612831,6413096,6857131,5100727,1465380,291024
2020:Q1,Bottom50,2095996,7062434,3647979,1346647,123245,313774,451668,190582,988538,4966438,2342341,2344793,279304
2020:Q2,TopPt1,13404246,13530858,1127766,374286,5905726,34244,123861,3599828,2365147,126612,50482,18435,57695
2020:Q2,RemainingTop1,20257609,20924527,3404598,364421,8501184,418403,750814,3012346,4472760,666918,484929,44900,137089
2020:Q2,Next9,43184495,46158275,9407043,1260528,9815601,8348952,5169053,4120673,8036425,2973779,2565495,269838,138446
2020:Q2,Next40,32796168,39632198,13552916,2436940,3056637,8146933,4214811,1611325,6612636,6836030,5114389,1444134,277507
2020:Q2,Bottom50,2328820,7289833,3735206,1353432,156577,313259,508181,191205,1031973,4961013,2368262,2320018,272733
2020:Q3,TopPt1,14093538,14222453,1142698,374734,6523218,34636,134269,3724539,2288360,128915,51727,18516,58672
2020:Q3,RemainingTop1,21211622,21870804,3485830,381727,9328071,420640,783206,3070320,4401010,659182,489067,44102,126013
2020:Q3,Next9,44598374,47669675,9612353,1297674,10668897,8393843,5409089,4248933,8038886,3071302,2624291,271985,175026
2020:Q3,Next40,33685421,40595891,13887431,2515795,3264672,8190221,4463080,1624282,6650409,6910470,5157560,1459823,293087
2020:Q3,Bottom50,2471883,7505226,3826020,1414240,174250,313250,534411,194358,1048697,5033343,2410509,2348246,274588
2020:Q4,TopPt1,15606170,15738459,1164546,374330,7732584,35347,152418,3883578,2395655,132288,53231,18993,60064
2020:Q4,RemainingTop1,23256068,23904427,3591751,394933,10945433,425904,839718,3150146,4556542,648359,493315,43673,111371
2020:Q4,Next9,47403144,50593650,9884071,1328782,12334207,8499233,5776300,4414339,8356718,3190506,2693164,274990,222352
2020:Q4,Next40,35248278,42246260,14320732,2577148,3668319,8292372,4877342,1646253,6864094,6997982,5191385,1478868,327729
2020:Q4,Bottom50,2702076,7787687,3943501,1459227,208909,314943,580728,198821,1081557,5085611,2431279,2368329,286003
2021:Q1,TopPt1,16377928,16513569,1198929,386341,8331290,35550,158743,4033669,2369048,135641,54453,19107,62081
2021:Q1,RemainingTop1,24413028,25059053,3740733,404209,11747864,428592,860927,3232152,4644575,646025,498247,43689,104089
2021:Q1,Next9,49025672,52304615,10285400,1348099,13163501,8552834,5884533,4572524,8497724,3278943,2749832,272901,256210
2021:Q1,Next40,36362037,43412831,14883084,2632604,3871287,8344716,5015853,1673153,6992135,7050794,5233663,1468405,348726
2021:Q1,Bottom50,2925497,8030172,4069310,1499591,226030,317087,597956,203532,1116666,5104675,2448700,2363089,292886
2021:Q2,TopPt1,17405677,17544120,1242561,404631,9024713,35957,170962,4291052,2374245,138443,55978,19525,62940
2021:Q2,RemainingTop1,25745516,26395223,3942703,431909,12672687,432045,898953,3360683,4656243,649707,505785,43534,100388
2021:Q2,Next9,51091209,54464694,10823754,1403702,14111273,8621907,6133808,4840007,8530242,3373485,2823558,279604,270323
2021:Q2,Next40,37789994,44968166,15651350,2776308,4098164,8411812,5296272,1708103,7026158,7178172,5314650,1506983,356539
2021:Q2,Bottom50,3166244,8381948,4243073,1609519,245956,318675,629191,210705,1124829,5215704,2510846,2409619,295239
2021:Q3,TopPt1,17872922,18012497,1283538,413368,9083713,36158,170115,4618140,2407465,139574,56995,19492,63087
2021:Q3,RemainingTop1,26218911,26872659,4136651,452921,12752992,433957,897713,3520447,4677977,653748,513616,43569,96563
2021:Q3,Next9,52122755,55567236,11333060,1448741,14196426,8660099,6136808,5178812,8613290,3444481,2876356,284679,283446
2021:Q3,Next40,38668438,45986985,16410292,2881489,4120377,8448969,5285978,1749214,7090666,7318547,5410905,1535681,371961
2021:Q3,Bottom50,3319800,8668829,4428171,1688639,247617,319747,627668,219553,1137435,5349029,2592723,2453998,302308
2021:Q4,TopPt1,18628475,18769523,1301101,418446,9552553,36624,180767,4837767,2442266,141049,58046,19660,63343
2021:Q4,RemainingTop1,27181981,27841014,4215215,472492,13378832,437985,930419,3629896,4776175,659032,522086,43983,92963
2021:Q4,Next9,53601404,57111746,11536984,1493340,14838758,8740643,6320624,5406986,8774410,3510342,2931137,291963,287242
2021:Q4,Next40,39526537,47015011,16729702,2977873,4274754,8527231,5517355,1778828,7209268,7488474,5514603,1574752,399119
2021:Q4,Bottom50,3403955,8899123,4514480,1759467,261078,321674,654952,225656,1161816,5495168,2678703,2500450,316015
2022:Q1,TopPt1,18563230,18704200,1385156,430344,9134440,36722,168475,5013221,2535842,140970,57926,19336,63708
2022:Q1,RemainingTop1,27156708,27822067,4613626,491279,12826661,439579,894953,3719132,4836836,665359,527091,44754,93514
2022:Q1,Next9,54257272,57770939,12586559,1533140,14282545,8772407,6054686,5589830,8951773,3513667,2931769,294167,287731
2022:Q1,Next40,40832102,48409992,18277213,3076299,4147798,8558305,5231832,1804147,7314398,7577890,5587529,1584196,406165
2022:Q1,Bottom50,3738767,9319330,4884370,1832995,248949,323122,625265,230667,1173963,5580563,2740555,2520169,319839
2022:Q2,TopPt1,17153403,17295081,1434882,421962,7462413,36651,142000,5264227,2532946,141678,59333,19691,62654
2022:Q2,RemainingTop1,25234666,25914789,4858851,504011,10600501,439536,814895,3839890,4857105,680123,535557,44698,99868
2022:Q2,Next9,52324053,55886960,13214001,1568189,12007914,8771473,5522708,5849251,8953424,3562906,3001996,303174,257736
2022:Q2,Next40,40640384,48359461,19282028,3129944,3607637,8557560,4630576,1833992,7317725,7719078,5686572,1634899,397607
2022:Q2,Bottom50,3797681,9521133,5157238,1869522,200822,323633,558990,237319,1173610,5723452,2823993,2580948,318511
2022:Q3,TopPt1,16808740,16952140,1403688,420262,7015029,37077,133422,5347744,2594919,143400,60854,20017,62529
2022:Q3,RemainingTop1,24587126,25273558,4707568,516999,10002980,442707,787894,3880053,4935356,686432,542306,44070,100056
2022:Q3,Next9,51306967,54944627,12810556,1599349,11394076,8834955,5321679,5935563,9048449,3637661,3075013,309498,253150
2022:Q3,Next40,39782465,47615771,18713632,3189195,3459743,8619096,4424256,1843906,7365943,7833306,5758805,1673411,401090
2022:Q3,Bottom50,3570547,9408085,5034396,1912738,187984,324672,537202,239531,1171562,5837537,2883328,2634080,320129
2022:Q4,TopPt1,17271704,17415129,1384583,425190,7431709,37652,142492,5272801,2720702,143425,61974,20490,60961
2022:Q4,RemainingTop1,25149395,25849366,4607195,519414,10561557,447185,816757,3848447,5048811,699971,547482,43663,108826
2022:Q4,Next9,51968255,55622737,12552894,1603775,11971547,8924565,5492924,5859498,9217535,3654483,3128659,317079,208745
2022:Q4,Next40,39824034,47741181,18310512,3205268,3601201,8706023,4626893,1839107,7452176,7917147,5812829,1717752,386566
2022:Q4,Bottom50,3423439,9350260,4930833,1924606,199897,326346,560789,237878,1169911,5926821,2923671,2686765,316385
2023:Q1,TopPt1,17995945,18140808,1370817,424663,7934445,38007,152005,5273447,2947424,144863,63033,20806,61024
2023:Q1,RemainingTop1,25950674,26659800,4534507,525152,11234817,450281,847754,3853340,5213949,709126,549584,43263,116279
2023:Q1,Next9,53002104,56696040,12360250,1619274,12666386,8986465,5714070,5861597,9487998,3693936,3175277,315917,202742
2023:Q1,Next40,40192728,48086437,18038735,3232991,3770653,8766177,4856393,1843418,7578071,7893709,5818757,1713787,361165
2023:Q1,Bottom50,3443123,9348163,4873831,1943261,214286,327854,585624,238238,1165068,5905040,2913016,2683639,308385
