Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Equity in noncorporate business,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count,Minimum Income Cutoff,Maximum Income Cutoff
2006:Q3,pct40to60,7680711,3677883,2999158,678725,4002829,564146,120817,147732,114618,33114,53322,34951,18371,528572,119384,157301,281457,1508219,404619,117259,1851814,1849142,1361700,466332,1880,19230,2672,5828897,23037179,,
2006:Q3,pct20to40,4291374,2245084,1837550,407534,2046290,510208,47373,79035,61575,17461,17676,8712,8965,256829,82592,34223,82034,658113,198570,79637,862128,860370,552128,298953,1881,7409,1758,3429246,23043737,,
2006:Q3,pct00to20,2515120,1423204,1201956,221248,1091916,237231,20455,28339,20485,7854,10335,7053,3283,180553,42368,2868,9121,169521,344725,46399,426012,425083,257242,159057,1371,7413,929,2089109,23029191,,
2006:Q4,pct99to100,15339412,3195241,2697762,497479,12144171,948976,287477,1130244,943515,186729,355107,326254,28853,5283714,204585,27620,551396,356034,2934214,64806,789641,786026,589593,36181,8017,152236,3615,14549771,1155651,,
2006:Q4,pct80to99,33332837,11940699,10449726,1490973,21392139,2124289,718761,927515,719925,207590,202148,160976,41172,5116605,464874,734480,2309393,4817390,3701615,275069,5613600,5603444,4562448,763044,14540,263412,10155,27719237,21943655,,
2006:Q4,pct60to80,13748285,5928695,4942694,986001,7819590,1001056,223407,260585,198257,62328,70461,62169,8292,1325116,197186,351294,822274,2595876,795903,176433,3372035,3367709,2598249,721999,6703,40759,4326,10376250,23086542,,
2006:Q4,pct40to60,7731675,3669049,2984942,684107,4062626,576191,125185,135571,103540,32031,52959,35497,17461,533589,122700,162798,301378,1524435,407528,120294,1868797,1866085,1374808,472088,4003,15185,2712,5862878,23092480,,
2006:Q4,pct20to40,4342777,2254559,1839280,415279,2088218,509173,51342,80857,63261,17596,16332,8433,7900,277090,87485,36095,87253,673251,187447,81893,869825,867982,551617,304205,4232,7928,1844,3472952,23099870,,
2006:Q4,pct00to20,2561625,1444187,1219518,224669,1117439,244161,19858,18797,10942,7854,7987,5127,2860,188508,42078,2642,8132,175534,361750,47993,430413,429511,263535,159200,3098,3678,902,2131212,23084246,,
2007:Q1,pct99to100,15824486,3164475,2657773,506702,12660011,1017531,303284,1180064,986184,193880,382387,353749,28638,5601100,208498,28325,567635,374555,2932302,64329,791154,787289,592427,36050,5577,153234,3865,15033332,1157592,,
2007:Q1,pct80to99,33941001,11944981,10444163,1500818,21996020,2227025,739085,973499,749710,223788,201333,160840,40493,5354599,467721,745888,2335052,4912368,3762811,276640,5718383,5708075,4672786,764166,11033,260090,10308,28222618,21991302,,
2007:Q1,pct60to80,13766183,5864575,4869880,994696,7901608,1007950,231977,271554,204620,66934,66652,59549,7103,1392978,198391,348592,841672,2571030,792585,178227,3423857,3419486,2656370,714723,4811,43583,4371,10342326,23136007,,
2007:Q1,pct40to60,7728591,3603485,2917813,685672,4125106,598570,127492,144945,110042,34903,50307,33572,16734,533127,124913,166057,310173,1538604,409647,121271,1875727,1872994,1391529,464295,3143,14027,2733,5852864,23141806,,
2007:Q1,pct20to40,4359118,2231475,1805616,425859,2127643,510887,53652,87350,67870,19480,14917,7934,6983,293047,91799,37405,89951,687770,178131,82734,863812,861869,554961,295455,3298,8154,1944,3495305,23149813,,
2007:Q1,pct00to20,2593169,1436213,1205398,230815,1156957,253961,18750,22680,14142,8538,5924,3391,2534,195258,41041,2334,7721,181171,379566,48549,447050,446168,274373,165483,2550,3762,882,2146120,23133448,,
2007:Q2,pct99to100,16081240,3125383,2616065,509317,12955857,1023796,324207,1150491,985983,164508,439603,411260,28343,5785779,217059,29351,599646,383992,2936610,65321,815213,811403,593118,36628,4915,176742,3810,15266027,1159291,,
2007:Q2,pct80to99,34386238,11968231,10452295,1515935,22418007,2222140,763836,932360,751467,180893,208914,169224,39691,5495582,474992,773957,2425180,5008835,3828068,284142,5859196,5848899,4773637,775244,10986,289032,10297,28527042,22032712,,
2007:Q2,pct60to80,13837208,5835794,4831118,1004676,8001414,991887,241577,253472,199223,54249,64996,59105,5891,1434081,201463,354014,890862,2595093,789852,184118,3511471,3507100,2721396,732971,4464,48269,4372,10325737,23179245,,
2007:Q2,pct40to60,7723674,3565992,2875090,690902,4157682,603503,130034,138062,110463,27598,42037,26185,15852,528413,127976,172878,330747,1546647,411748,125636,1893037,1890261,1410072,468148,3329,8712,2777,5830636,23184794,,
2007:Q2,pct20to40,4377176,2225909,1790850,435059,2151267,506933,56425,87999,71356,16643,12873,6906,5967,304856,96570,39618,95310,696158,168620,85905,870075,868050,556360,299379,3535,8776,2025,3507101,23193153,,
2007:Q2,pct00to20,2622790,1444208,1208784,235425,1178582,259049,17584,20415,13041,7373,4100,1961,2139,201088,40582,2155,6662,179019,397104,50824,450982,450130,282710,164596,2823,0,852,2171808,23176461,,
2007:Q3,pct99to100,16391930,3062345,2556138,506207,13329585,1046922,410437,1309024,1074836,234187,472756,444610,28146,5847724,220569,30144,618204,392984,2915380,65441,796320,792302,591615,37012,5976,157700,4018,15595610,1160752,692839,3145799680
2007:Q3,pct80to99,34897775,11939382,10408199,1531183,22958393,2245307,849262,1121340,810682,310658,208479,169417,39062,5548098,477247,789985,2459413,5099107,3872062,288094,5945808,5935386,4863793,798592,16277,256723,10422,28951967,22067490,98208,692839
2007:Q3,pct60to80,13924330,5800865,4787843,1013022,8123464,980913,263144,309623,217763,91860,60929,56146,4783,1450644,202424,353565,914535,2615955,784163,187571,3612387,3607979,2790456,762022,5985,49516,4408,10311943,23215900,59645,98208
2007:Q3,pct40to60,7756742,3530708,2833944,696764,4226035,613011,136504,174347,123853,50494,38317,22996,15321,520385,130068,177126,341263,1553616,413404,127994,1928815,1926015,1429070,480283,5471,11192,2800,5827928,23221080,36507,59645
2007:Q3,pct20to40,4413988,2223523,1781475,442048,2190465,504034,64890,105134,77464,27670,11438,6219,5218,312863,100826,41180,98392,704119,159896,87694,880880,878758,555746,308333,6027,8653,2122,3533108,23229475,20540,36503
2007:Q3,pct00to20,2670592,1456106,1217973,238133,1214486,265437,16914,32940,21433,11508,1958,40,1918,206183,39472,1883,6140,176694,414777,52088,467055,466226,288769,169310,4831,3316,830,2203536,23212948,0,20528
2007:Q4,pct99to100,16098199,3056094,2545891,510203,13042105,1087797,488714,1304067,1059717,244351,548650,522393,26257,5433659,217245,31269,605375,387221,2871966,66142,809676,805711,600543,37939,6906,160324,3965,15288523,1161990,,
2007:Q4,pct80to99,34901251,11834294,10289579,1544715,23066957,2365673,912332,1140402,816851,323551,246912,208604,38308,5358782,484127,790537,2458304,5185340,3829645,294903,6010039,5999555,4906721,813882,17841,261111,10484,28891211,22095544,,
2007:Q4,pct60to80,13732463,5694737,4676944,1017793,8037726,988593,275675,309992,213995,95996,63749,58108,5641,1359237,204040,352590,869698,2647768,775690,190696,3631105,3626700,2794763,772719,6655,52564,4405,10101358,23245911,,
2007:Q4,pct40to60,7729188,3503736,2798302,705434,4225451,622128,139893,175593,122426,53167,30336,16574,13762,516094,132167,175584,329023,1561400,411661,131573,1963633,1960823,1450553,492785,5867,11618,2809,5765555,23250604,,
2007:Q4,pct20to40,4394491,2209456,1760821,448635,2185035,510199,71558,104889,76252,28637,9244,3729,5515,300136,99293,39768,94644,699126,165740,90442,905449,903370,570820,316508,6655,9386,2079,3489042,23258682,,
2007:Q4,pct00to20,2696845,1447115,1199954,247162,1249729,269845,19155,32496,19753,12743,5261,3153,2108,216298,40987,1899,10156,175272,424285,54077,488584,487731,301584,175644,6706,3797,854,2208260,23242864,,
2008:Q1,pct99to100,15392235,2972977,2467629,505348,12419258,1132467,591265,1336245,1084545,251699,610109,585639,24470,4857384,208428,31996,568815,380783,2635435,66330,833916,829204,607763,37737,8089,175614,4712,14558320,1163054,,
2008:Q1,pct80to99,34315454,11526586,9960779,1565807,22788868,2492320,992315,1179405,849013,330392,281793,244143,37650,5040810,485596,768151,2357419,5261322,3630127,299610,6067626,6056664,4934548,818329,20008,283779,10963,28247827,22117990,,
2008:Q1,pct60to80,13377996,5534177,4509624,1024553,7843819,997365,290465,319539,221142,98397,65167,58657,6511,1234763,203373,340460,781796,2673711,744805,192375,3613610,3609099,2789965,754966,7549,56619,4510,9764386,23270402,,
2008:Q1,pct40to60,7656952,3458865,2739518,719347,4198087,632171,143478,181681,126924,54757,25100,12679,12422,506159,133217,169091,299485,1567203,406535,133966,1977471,1974714,1467029,491441,6476,9768,2757,5679481,23274510,,
2008:Q1,pct20to40,4366415,2191821,1738503,453318,2174594,516538,80009,105201,76070,29130,7298,1369,5929,281659,97185,37062,86978,693477,176815,92373,913888,911804,584222,309657,7588,10337,2084,3452526,23281953,,
2008:Q1,pct00to20,2725115,1437873,1183762,254111,1287241,274483,21611,36402,22570,13831,8603,6225,2378,223863,41807,1737,14870,173462,434935,55470,514192,513289,313070,189877,9121,1221,903,2210923,23267326,,
2008:Q2,pct99to100,14840248,2877418,2386272,491146,11962829,1081799,558398,1362543,1114542,248001,584751,561125,23626,4571450,206561,33065,564136,375241,2558715,66171,818203,813300,616879,40531,6508,149381,4904,14022045,1164001,,
2008:Q2,pct80to99,33911102,11227462,9642468,1584994,22683640,2455443,959673,1199156,884933,314223,292046,253353,38693,4926984,493773,760647,2386518,5348733,3557776,302891,6036832,6025683,4946836,817838,14567,246442,11149,27874270,22136244,,
2008:Q2,pct60to80,13140719,5401156,4373863,1027293,7739564,973843,286081,323929,229811,94118,61683,53583,8100,1168132,205535,335481,753475,2706546,731785,193073,3553112,3548574,2731065,754341,5699,57470,4539,9587607,23290796,,
2008:Q2,pct40to60,7630803,3436141,2703079,733062,4194662,616183,141954,184382,132263,52118,40595,26918,13677,502562,135554,165713,293519,1575069,403574,135556,1983061,1980315,1460294,500253,4347,15422,2746,5647741,23294244,,
2008:Q2,pct20to40,4346764,2187640,1733894,453746,2159124,515546,77510,103769,75912,27857,9365,1070,8295,272361,95749,35103,84677,688463,182828,93752,934572,932517,598786,318058,5077,10597,2054,3412192,23300786,,
2008:Q2,pct00to20,2757222,1441763,1184196,257568,1315458,272090,22909,40305,26113,14192,11804,7862,3942,232961,43506,1689,18343,172130,443261,56459,535520,534586,329012,189433,7423,8718,934,2221701,23287742,,
2008:Q3,pct99to100,13860156,2821784,2333103,488681,11038372,1113098,559813,1434350,1166256,268094,547946,525181,22765,3782858,200232,34033,520463,369015,2409785,66779,856618,851864,614925,39919,10880,186140,4754,13003539,1164890,,
2008:Q3,pct80to99,33143255,10981954,9385458,1596496,22161300,2558622,955225,1283053,935701,347352,297662,257793,39868,4413954,497577,744992,2250333,5425901,3424721,309261,6083281,6072125,4915438,831577,25058,300051,11156,27059974,22151723,,
2008:Q3,pct60to80,12746829,5249577,4220736,1028841,7497253,977986,286362,348923,244740,104183,57860,48010,9851,998448,205853,326486,656123,2733459,709851,195901,3544153,3539634,2719330,747578,9629,63097,4519,9202676,23308511,,
2008:Q3,pct40to60,7566954,3388564,2647269,741296,4178390,622502,141628,199617,141024,58593,57991,42664,15327,480580,137047,160539,259691,1581023,398863,138910,1993503,1990741,1468840,504312,7935,9653,2762,5573451,23311253,,
2008:Q3,pct20to40,4299006,2164934,1707671,457263,2134072,520773,77747,106406,76052,30354,12134,1085,11048,244984,93854,32646,76028,682843,190314,96343,942655,940651,603844,314961,9962,11885,2004,3356351,23316679,,
2008:Q3,pct00to20,2774231,1427732,1163540,264192,1346498,275705,24440,48683,32501,16182,14934,9164,5770,233929,44642,1576,22726,170405,451115,58344,554297,553342,331501,205466,15483,892,955,2219933,23305523,,
2008:Q4,pct99to100,12557963,2781146,2294876,486270,9776817,1175947,675355,1544469,1264276,280194,354682,333296,21387,2700790,191340,34438,450163,361590,2220689,67352,762594,756907,612642,40142,11362,92762,5688,11795369,1165780,,
2008:Q4,pct80to99,32001094,10758145,9166093,1592052,21242950,2715884,1044033,1381664,1017565,364099,244413,204346,40067,3607816,498878,696773,1996134,5486116,3255763,315477,5908916,5897190,4870299,835627,24777,166486,11726,26092179,22165845,,
2008:Q4,pct60to80,12227474,5087420,4066947,1020473,7140054,992697,302514,382959,273457,109502,44011,32859,11152,762567,205114,301610,517160,2750437,682362,198622,3495425,3490777,2684289,736400,9697,60392,4648,8732049,23324970,,
2008:Q4,pct40to60,7473801,3327315,2586962,740354,4146486,637367,145373,219375,157286,62089,94592,79233,15359,436038,138056,148408,208633,1583824,392640,142179,2010675,2007982,1466864,504997,7570,28551,2693,5463126,23326982,,
2008:Q4,pct20to40,4232248,2131606,1674375,457231,2100642,528383,87177,108140,76561,31579,16890,4326,12564,203450,91695,28395,63310,676219,198107,98876,943197,941180,608402,311700,9716,11361,2018,3289050,23331128,,
2008:Q4,pct00to20,2772941,1404645,1135768,268877,1368296,281628,27161,63189,45511,17677,13964,7191,6773,222808,45454,1200,26935,168010,457760,60187,593600,592590,334764,214924,17011,25891,1010,2179341,23322076,,
2009:Q1,pct99to100,11784215,2726605,2247562,479043,9057609,1142014,662832,1613563,1294259,319304,286003,265871,20132,2255924,187972,35862,428200,352820,2025866,66553,743426,738090,612686,38282,9686,77437,5336,11040789,1166728,,
2009:Q1,pct80to99,31343784,10520020,8929649,1590371,20823765,2706577,1029216,1499529,1054990,444539,229392,188789,40603,3290642,505557,696888,1943397,5527813,3078626,316127,5859718,5848090,4853122,830220,19377,145371,11628,25484066,22180026,,
2009:Q1,pct60to80,11902917,4936097,3923767,1012330,6966820,974860,301281,416076,282728,133349,38547,25881,12667,658318,206643,300072,463788,2756490,653239,197506,3450279,3445678,2678015,696616,7848,63199,4601,8452637,23341592,,
2009:Q1,pct40to60,7398911,3277260,2535803,741456,4121651,625920,144804,240785,163005,77780,107311,91281,16030,413681,140104,146430,191723,1583182,385430,142281,2009297,2006573,1478954,489256,5431,32932,2724,5389614,23342878,,
2009:Q1,pct20to40,4186429,2105983,1650141,455842,2080446,528600,86351,113331,75868,37463,19408,4785,14622,184638,90083,26630,58513,668491,205170,99231,926708,924753,615270,290485,6963,12036,1955,3259721,23345631,,
2009:Q1,pct00to20,2770805,1389088,1116850,272238,1381717,280434,28569,71185,49827,21359,15356,7215,8141,219959,46968,1203,29953,164866,462797,60427,618938,617913,338981,233284,14132,31516,1025,2151867,23338811,,
2009:Q2,pct99to100,11856761,2661202,2195043,466160,9195558,1124831,607623,1443444,1118663,324781,281300,262483,18817,2893189,189415,38160,470420,346405,1734632,66139,752495,748199,616468,39105,11449,81178,4295,11104266,1167792,,
2009:Q2,pct80to99,31740861,10294388,8697114,1597274,21446473,2725742,979301,1398343,952348,445995,239489,198412,41077,3945121,516944,740427,2168552,5600959,2813253,318341,5850975,5839805,4842052,824181,22363,151209,11170,25889887,22195683,,
2009:Q2,pct60to80,11900208,4816648,3808857,1007791,7083561,962702,293792,366623,232344,134279,37538,23358,14180,788645,210154,319606,515805,2781138,610096,197464,3394585,3390125,2637696,676873,9114,66443,4460,8505624,23359799,,
2009:Q2,pct40to60,7418524,3253303,2505278,748024,4165222,619042,142567,214646,136166,78480,114400,97776,16624,454364,143063,153507,217821,1588493,374048,143271,2004485,2001677,1477250,485138,6231,33058,2809,5414039,23360387,,
2009:Q2,pct20to40,4207312,2096931,1642882,454049,2110381,530091,82023,109960,72437,37523,20928,4279,16650,211955,88949,27079,63789,662711,212701,100196,932777,930925,624901,284896,8298,12828,1852,3274535,23361686,,
2009:Q2,pct00to20,2785894,1388503,1113828,274676,1397391,280468,29358,49305,26838,22468,17975,8486,9489,248432,49096,1562,32618,163004,464456,61116,637864,636846,348447,238680,18074,31645,1019,2148030,23357136,,
2009:Q3,pct99to100,12469390,2602895,2153446,449448,9866496,1105000,535546,1563117,1251622,311495,282339,264886,17453,3562532,191757,40523,516113,340275,1663202,66091,758135,754119,615090,39002,13539,86487,4017,11711255,1169031,,
2009:Q3,pct80to99,32547755,10112350,8510581,1601768,22435406,2740093,912721,1464723,1061451,403272,251909,210412,41498,4602493,529259,786983,2411038,5677675,2736463,322048,5833489,5822378,4804950,832191,25968,159268,11111,26714266,22214234,,
2009:Q3,pct60to80,12036461,4723497,3722934,1000563,7312963,949737,282433,393258,270930,122328,36956,21267,15689,919893,214052,340649,574260,2807855,595425,198445,3359958,3355534,2608594,666605,10620,69715,4424,8676503,23381011,,
2009:Q3,pct40to60,7497828,3245716,2492179,753537,4252112,611481,138893,228630,157958,70671,121107,103965,17142,489167,146208,161096,246887,1594580,368958,145106,2008655,2005820,1478321,487398,7254,32847,2834,5489174,23380955,,
2009:Q3,pct20to40,4232218,2096526,1646393,450133,2135691,531400,76085,107798,73431,34367,22345,3707,18639,238073,87910,27613,69580,657223,215922,101743,937300,935505,630247,281572,10059,13627,1795,3294918,23380790,,
2009:Q3,pct00to20,2846832,1395606,1120147,275460,1451225,280315,29642,66090,44095,21995,20679,9866,10813,274684,51345,1963,35203,161286,467788,62232,659711,658675,352246,251942,23153,31334,1036,2187121,23378460,,
2009:Q4,pct99to100,12439880,2607985,2156534,451450,9831896,1153809,500256,1498120,1207346,290774,271108,255046,16061,3654476,191947,42649,531327,333140,1588320,66744,772256,769697,618068,39961,14843,96824,2559,11667625,1170504,,
2009:Q4,pct80to99,32828557,10047971,8438080,1609892,22780586,2873411,876117,1397314,1047908,349406,258266,216342,41924,4770358,539569,818348,2521692,5741077,2655824,328608,5832206,5821771,4786613,833050,27642,174466,10435,26996351,22237095,,
2009:Q4,pct60to80,11965082,4636402,3635208,1001193,7328681,960118,276096,365328,258337,106991,35760,18532,17228,930476,217100,354268,581487,2826576,580089,201383,3304733,3300508,2563040,652966,11410,73091,4225,8660349,23406649,,
2009:Q4,pct40to60,7503268,3226482,2467053,759428,4276787,622728,136487,212501,151739,60762,128052,110360,17692,497298,148977,165368,255029,1598277,363513,148556,2004451,2001500,1473575,488765,7596,31564,2951,5498818,23406028,,
2009:Q4,pct20to40,4223083,2084923,1630206,454717,2138160,538244,73094,102307,71973,30333,24036,3355,20681,241792,86666,27257,70549,650991,218821,104402,945507,943840,638980,279538,10874,14448,1667,3277575,23404440,,
2009:Q4,pct00to20,2862107,1389438,1106099,283339,1472670,285339,30267,59038,38168,20870,23045,10872,12173,287767,53330,2246,38108,159013,470354,64165,679068,678051,361026,260736,26668,29621,1017,2183039,23404193,,
2010:Q1,pct99to100,12728444,2601617,2159312,442306,10126827,1130106,414821,1594881,1275889,318991,260660,246066,14594,3899285,188590,44713,548442,331929,1648328,65071,788399,784397,617399,40489,21456,105054,4002,11940045,1172267,,
2010:Q1,pct80to99,33449857,9998494,8386875,1611620,23451363,2881190,790315,1512398,1113473,398925,264324,222158,42166,5066217,546559,843117,2641411,5882899,2697150,325783,5795531,5784249,4734134,820107,43293,186715,11283,27654326,22265684,,
2010:Q1,pct60to80,12037919,4577347,3582945,994402,7460572,946189,258667,400802,278787,122015,34613,15961,18652,971746,218740,364616,591694,2891650,584015,197839,3207127,3202699,2492193,616977,17057,76473,4428,8830792,23438133,,
2010:Q1,pct40to60,7564597,3229506,2466895,762611,4335091,614293,130004,234251,163636,70615,134303,116451,17852,511335,151119,168134,264494,1617015,363490,146653,1980938,1978091,1455450,478004,13839,30799,2846,5583659,23437052,,
2010:Q1,pct20to40,4230478,2086588,1633313,453275,2143890,539470,65393,105673,71702,33971,25423,3018,22405,251025,85085,26460,71796,649780,220403,103383,949405,947693,644155,266702,21570,15266,1712,3281073,23434135,,
2010:Q1,pct00to20,2909569,1396165,1109675,286490,1513405,284991,29591,71409,47571,23839,25154,11836,13318,304145,54880,2480,41033,159953,476386,63382,717307,716219,367287,270777,49590,28565,1088,2192262,23435741,,
2010:Q2,pct99to100,12356566,2601297,2167117,434180,9755268,1107316,375168,1685027,1378795,306232,256356,243291,13065,3402743,177704,46451,517239,327507,1795671,64085,799166,794684,621030,42253,22755,108646,4483,11557399,1174380,,
2010:Q2,pct80to99,33244099,9955232,8346782,1608450,23288867,2890612,745060,1565767,1203349,362418,273010,230804,42206,4739893,546408,841535,2546299,5996363,2818141,325781,5778107,5766480,4714122,815541,44416,192401,11627,27465992,22301417,,
2010:Q2,pct60to80,11855116,4511778,3527013,984765,7343338,932754,249020,421850,310121,111729,33731,13806,19925,863257,217356,361899,521303,2945349,600595,196224,3136586,3132088,2433454,601169,17684,79782,4498,8718530,23476884,,
2010:Q2,pct40to60,7547612,3225776,2462937,762839,4321836,606206,125961,245457,181492,63965,139950,122396,17554,495825,151904,165216,240271,1637536,367169,146342,1970617,1967801,1444345,478427,13977,31053,2816,5576994,23475473,,
2010:Q2,pct20to40,4192773,2083525,1632378,451147,2109248,540878,61606,102443,71204,31239,26335,2602,23733,233208,82776,24124,65544,647497,221377,103461,958728,957028,652989,265574,22398,16066,1699,3234045,23471370,,
2010:Q2,pct00to20,2943217,1398616,1109189,289427,1544602,284759,29583,85985,62682,23303,27142,12947,14195,304344,55496,2482,44299,161991,485117,63404,736896,735766,377133,275490,54309,28834,1130,2206322,23474516,,
2010:Q3,pct99to100,12993166,2579822,2157379,422443,10413345,1115016,375234,1693041,1428804,264237,254701,243157,11544,3929609,181645,48944,554172,325439,1872206,63337,799077,796389,621549,43460,22435,108946,2688,12194090,1176901,614368,1755507840
2010:Q3,pct80to99,34214271,9872124,8260304,1611820,24342147,2953528,739941,1534805,1257012,277793,282998,240702,42296,5281054,560820,887769,2755650,6142343,2876444,326796,5748521,5737734,4679734,823774,40798,193429,10787,28465750,22345712,94591,613964
2010:Q3,pct60to80,12020970,4446067,3468029,978038,7574903,929880,248472,412802,325837,86965,33071,11835,21236,961412,222103,382735,563653,3018017,607467,195292,3084786,3080528,2384215,596496,16758,83058,4258,8936184,23524324,57777,94591
2010:Q3,pct40to60,7637057,3227981,2460866,767115,4409076,606588,125361,239016,190822,48194,145682,128347,17335,522022,155511,172274,263329,1664408,368291,146594,1969139,1966177,1436338,485944,11870,32026,2962,5667917,23522738,35608,57770
2010:Q3,pct20to40,4218273,2086013,1637032,448980,2132260,544937,61595,95001,70213,24788,27299,2158,25140,252963,81955,24317,69816,647324,223126,103929,965332,963778,659395,268280,19243,16860,1554,3252941,23517645,20386,35602
2010:Q3,pct00to20,3001077,1406505,1114619,291885,1594572,286910,30530,90641,70420,20222,29246,14121,15125,327905,58006,2919,47227,165324,492159,63706,751490,750389,383459,285772,51116,30041,1102,2249586,23521925,0,20384
2010:Q4,pct99to100,13590369,2596693,2153939,442755,10993676,1118341,430436,1627770,1294298,333472,266127,250350,15777,4372304,191138,47949,588489,318494,1968548,64079,806707,802756,612141,46242,22416,121957,3951,12783662,1179867,,
2010:Q4,pct80to99,35016334,9812777,8199790,1612987,25203557,2911261,813439,1609221,1191829,417393,297983,254862,43121,5693438,569756,921723,2894313,6243467,2921506,327450,5738008,5726425,4623833,856143,40849,205601,11583,29278326,22399535,,
2010:Q4,pct60to80,12280071,4398440,3417757,980683,7881630,938756,253803,414465,289649,124816,38628,18514,20114,1047524,221214,405297,626997,3119213,618175,197559,3095075,3090669,2344979,649435,16964,79291,4406,9184995,23581419,,
2010:Q4,pct40to60,7607504,3145468,2389366,756103,4462036,606987,127352,241429,168185,73244,131964,116159,15805,544164,153383,176830,284159,1685416,363290,147060,1955563,1952715,1395035,516235,11905,29540,2848,5651941,23579831,,
2010:Q4,pct20to40,4230316,2053117,1601061,452056,2177199,539682,66228,106793,73163,33629,26298,3722,22576,264640,81188,27441,74312,665724,219044,105850,984836,983226,647685,299804,18876,16861,1610,3245480,23573982,,
2010:Q4,pct00to20,2945942,1369317,1078459,290857,1576626,285778,32183,76421,51587,24833,32126,18384,13743,327896,56104,3510,46683,171047,481658,63220,730386,729286,368607,278954,53863,27862,1100,2215556,23578928,,
2011:Q1,pct99to100,14086641,2584462,2126325,458137,11502179,1185757,407937,1597165,1286601,310564,264534,244836,19698,4764985,203088,46527,614492,305995,2046879,64820,826581,822431,612320,46059,21499,142553,4150,13260060,1183238,,
2011:Q1,pct80to99,35497275,9701530,8076549,1624981,25795745,2978865,807167,1593170,1215733,377437,305853,261555,44298,6059421,581224,923529,2994305,6274493,2949582,328135,5773104,5761278,4637276,856564,38509,228929,11827,29724171,22462058,,
2011:Q1,pct60to80,12450056,4354288,3365721,988567,8095768,969404,241696,402105,292081,110024,43652,24226,19426,1122898,221361,411920,677677,3178884,626333,199840,3061759,3057350,2327920,636994,16338,76099,4409,9388297,23647327,,
2011:Q1,pct40to60,7559137,3073942,2322225,751717,4485195,624782,122756,230819,166705,64114,119751,104517,15234,563399,151739,174567,299247,1693204,357402,147529,1916924,1914107,1367805,509809,10874,25619,2817,5642212,23645891,,
2011:Q1,pct20to40,4228103,2029677,1574186,455490,2198427,539285,63476,105718,76379,29339,26435,5421,21013,273886,80681,28771,77513,679816,215066,107781,974650,973047,644312,295125,16661,16949,1603,3253453,23639512,,
2011:Q1,pct00to20,2907282,1341113,1051764,289349,1566169,289379,31696,73449,51874,21576,34961,21960,13001,325363,54508,3807,46061,173854,470363,62727,723126,722060,362128,283759,52454,23719,1066,2184155,23644687,,
2011:Q2,pct99to100,14199171,2628783,2145146,483637,11570388,1239859,395848,1611929,1267760,344169,286345,263094,23252,4723576,214266,45176,618437,292954,2076509,65487,826291,821882,609128,46696,19873,146184,4409,13372880,1186953,,
2011:Q2,pct80to99,35724540,9719899,8087513,1632386,26004641,3021378,810067,1686800,1231225,455574,327397,282071,45326,6076697,592075,930218,2996031,6300994,2934445,328538,5771787,5759682,4632261,864894,34560,227966,12105,29952753,22532000,,
2011:Q2,pct60to80,12544096,4334151,3337638,996513,8209945,995708,232255,420014,291056,128957,50188,31428,18760,1113039,221210,420957,690718,3236038,627895,201923,3053574,3049153,2315399,646393,15072,72289,4421,9490521,23720751,,
2011:Q2,pct40to60,7499568,3004897,2261233,743664,4494671,638864,119137,240619,163385,77234,107463,92888,14576,569004,149967,173322,298462,1700274,349735,147823,1891390,1888608,1341449,512799,9222,25138,2782,5608178,23719594,,
2011:Q2,pct20to40,4213144,2003539,1541527,462012,2209605,537516,61732,112726,79496,33230,26276,6802,19474,268572,80109,30368,77252,693805,211647,109603,971842,970242,638345,301495,13480,16922,1600,3241302,23712892,,
2011:Q2,pct00to20,2858276,1308024,1017187,290837,1550252,291877,31466,73384,50483,22902,38879,26635,12244,315514,52808,4147,45717,176460,457859,62139,706096,705063,352119,280800,48011,24133,1034,2152179,23717915,,
2011:Q3,pct99to100,13394429,2607511,2121342,486169,10786918,1299745,383493,1729872,1360983,368888,283644,256987,26657,3768342,221999,43345,568279,277442,2143332,67426,821558,817926,606961,47283,20399,143283,3632,12572871,1190949,,
2011:Q3,pct80to99,34917100,9664317,8014286,1650031,25252783,3071742,811285,1852428,1332563,519865,334555,287968,46587,5338030,599694,902024,2759350,6298510,2951061,334103,5778991,5767145,4633410,880371,35830,217534,11846,29138109,22608082,,
2011:Q3,pct60to80,12408660,4354401,3350405,1003996,8054259,1023988,223075,468556,325006,143550,54994,36659,18335,922969,219657,412742,609818,3276403,634492,207565,3051121,3046829,2302476,660468,15750,68135,4293,9357539,23800396,,
2011:Q3,pct40to60,7425199,2982481,2238852,743629,4442718,654364,115590,266295,178618,87677,96779,82404,14375,542327,147556,164674,259009,1701929,343150,151045,1874664,1871837,1315345,520816,9720,25956,2828,5550535,23799618,,
2011:Q3,pct20to40,4190178,2010080,1548686,461394,2180098,535784,59982,119672,83715,35957,26844,8406,18439,232645,79201,30033,68591,706162,207738,113447,976055,974517,633247,310566,13863,16841,1538,3214123,23792779,,
