Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities,share
2005:Q3,pct80to99,42.5,42.5,42.2,34.3,40.8,45.6,57.7,42.1,38.9,42.9,45.4,30.7,56.2,57.735788577480996
2005:Q3,pct60to80,17.5,18.8,20.6,22.9,10.4,28.5,21.8,10.4,17.3,25.1,25.3,28,6,21.84638267752981
2005:Q3,pct40to60,9.6,10.5,12.9,15.9,5.1,15.2,8.1,5.2,9.3,15.1,14.2,20.1,6.2,8.061649134839376
2005:Q3,pct20to40,5.5,5.8,7.7,9.3,2.1,6.3,2.1,3.3,6.9,7.3,6.1,12.9,1.6,2.072821134819104
2005:Q3,pct00to20,3.2,3.2,4.7,5.1,1.5,1.6,0.3,3.7,3.3,3.3,2.5,6.7,2.3,0.3140990014713559
2005:Q4,pct99to100,21.8,19.2,11.7,12.2,40.1,2.9,10.1,35.4,24.4,6.2,6.4,1.5,26.9,10.143121924931215
2005:Q4,pct80to99,42.7,42.7,42.4,34.5,40.8,46,57.4,42.6,39,42.9,45.5,30.7,54.8,57.43184811403958
2005:Q4,pct60to80,17.3,18.6,20.6,22.9,10.4,27.9,21.8,10.2,17.1,25.4,25.5,28.4,6.9,21.83368858602342
2005:Q4,pct40to60,9.6,10.5,12.8,15.9,5,15.2,8.2,5.1,9.3,15,14.2,19.9,6.7,8.185790682907024
2005:Q4,pct20to40,5.5,5.8,7.7,9.3,2.1,6.4,2.1,3,6.9,7.2,6,12.9,1.8,2.1196584831112206
2005:Q4,pct00to20,3.2,3.3,4.8,5.1,1.5,1.6,0.3,3.8,3.3,3.3,2.5,6.5,3,0.28589220898753187
2006:Q1,pct99to100,22.4,19.7,11.7,12.3,41.1,3.1,10.3,35.1,24.7,6.2,6.3,1.5,28,10.297132001266519
2006:Q1,pct80to99,42.8,42.8,42.8,34.3,40.4,46.4,57.1,43,39.1,43.1,45.6,30.8,54.2,57.148987380043756
2006:Q1,pct60to80,16.9,18.3,20.5,22.9,10.4,27.3,21.8,10,16.8,25.5,25.6,28.7,7.7,21.824021324496268
2006:Q1,pct40to60,9.3,10.2,12.6,15.8,4.6,15.2,8.3,5.1,9.4,14.8,14,19.8,5.8,8.304427975466353
2006:Q1,pct20to40,5.4,5.7,7.6,9.5,2.1,6.4,2.2,2.8,6.8,7.1,5.9,12.8,1.9,2.1647672850865813
2006:Q1,pct00to20,3.2,3.2,4.8,5.2,1.5,1.6,0.3,4,3.3,3.3,2.6,6.4,2.4,0.2606640336405197
2006:Q2,pct99to100,22.2,19.5,11.5,12,40.7,3.2,10.4,35.1,24.8,6.2,6.2,1.5,28.6,10.430267307378111
2006:Q2,pct80to99,43,43,43,34.5,40.6,46.8,57,43.4,39.2,43.2,45.7,31,53.5,56.998383495133076
2006:Q2,pct60to80,16.7,18.2,20.5,22.9,10.4,26.7,21.7,9.8,16.6,25.7,25.8,28.9,8.4,21.73346316317147
2006:Q2,pct40to60,9.4,10.3,12.5,15.8,4.6,15.1,8.4,5,9.4,14.7,14,19.5,5.2,8.375417583823728
2006:Q2,pct20to40,5.5,5.7,7.6,9.5,2.1,6.5,2.2,2.6,6.9,6.9,5.8,12.5,2.1,2.206729141803675
2006:Q2,pct00to20,3.3,3.3,4.9,5.2,1.5,1.7,0.3,4.1,3.2,3.3,2.6,6.6,2.1,0.2557393086899425
2006:Q3,pct99to100,22.4,19.6,11.3,11.7,40.9,3.4,10.6,35,25,6.1,6,1.5,29,10.576813552189611
2006:Q3,pct80to99,43.1,43.1,43.1,34.7,40.5,47.1,56.7,43.8,39.2,43.3,45.8,31.1,52.9,56.73274681233191
2006:Q3,pct60to80,16.5,18.1,20.5,22.9,10.4,26.1,21.7,9.7,16.3,25.9,26,29.1,9,21.72524431230435
2006:Q3,pct40to60,9.3,10.2,12.5,15.9,4.5,15.1,8.5,4.9,9.4,14.6,13.9,19.3,4.8,8.485067423872202
2006:Q3,pct20to40,5.5,5.7,7.6,9.6,2.2,6.6,2.2,2.4,6.8,6.8,5.6,12.4,2.2,2.248274637720818
2006:Q3,pct00to20,3.3,3.3,5,5.2,1.5,1.7,0.2,4.2,3.2,3.4,2.6,6.6,2,0.23185326158110814
2006:Q4,pct99to100,22.7,19.9,11.2,11.6,41.5,3.5,10.7,35,25,6.1,5.9,1.5,29.9,10.732943386678356
2006:Q4,pct80to99,43.2,43.3,43.3,34.7,40.2,47.5,56.4,44.1,39.4,43.4,45.9,31.1,52.6,56.422821796355905
2006:Q4,pct60to80,16.2,17.8,20.5,22.9,10.4,25.6,21.8,9.5,16.1,26.1,26.1,29.4,9.5,21.753870194290563
2006:Q4,pct40to60,9.1,10,12.4,15.9,4.2,15,8.6,4.9,9.5,14.4,13.8,19.2,4,8.60420908827185
2006:Q4,pct20to40,5.4,5.6,7.6,9.7,2.2,6.6,2.3,2.2,6.9,6.7,5.5,12.4,2.6,2.2864430358746595
2006:Q4,pct00to20,3.3,3.3,5.1,5.2,1.5,1.7,0.2,4.3,3.2,3.3,2.7,6.5,1.4,0.19971249852866346
2007:Q1,pct99to100,23.1,20.2,11.1,11.7,41.9,3.6,10.9,34.7,25.5,6,5.8,1.5,30.3,10.873585175900255
2007:Q1,pct80to99,43.4,43.4,43.7,34.5,40,47.9,56.2,44.5,39.4,43.6,46.1,31.3,52.4,56.21327523967739
2007:Q1,pct60to80,15.9,17.6,20.4,22.9,10.4,25,21.7,9.4,15.8,26.1,26.2,29.3,9.8,21.716955812148033
2007:Q1,pct40to60,9,9.9,12.2,15.8,4,15,8.7,4.8,9.4,14.3,13.7,19,3.7,8.689052064432142
2007:Q1,pct20to40,5.4,5.6,7.6,9.8,2.2,6.7,2.3,2.1,6.8,6.6,5.5,12.1,2.5,2.323673256027171
2007:Q1,pct00to20,3.3,3.3,5,5.3,1.5,1.8,0.2,4.5,3.2,3.4,2.7,6.8,1.3,0.18345845181501624
2007:Q2,pct99to100,23.3,20.3,11,11.6,42.1,3.7,11,34.4,25.9,6.1,5.7,1.5,31.7,10.995720564018473
2007:Q2,pct80to99,43.5,43.5,44,34.5,40,48.1,55.9,44.9,39.2,43.7,46.2,31.3,53,55.9252532174436
2007:Q2,pct60to80,15.7,17.5,20.3,22.9,10.4,24.9,21.8,9.3,15.6,26.2,26.3,29.6,9.7,21.76212069827529
2007:Q2,pct40to60,8.9,9.8,12.1,15.7,3.8,14.9,8.8,4.8,9.4,14.1,13.6,18.9,2.5,8.804047982826315
2007:Q2,pct20to40,5.3,5.5,7.5,9.9,2.2,6.7,2.4,2,6.8,6.5,5.4,12.1,2.4,2.3587244204056375
2007:Q2,pct00to20,3.3,3.3,5.1,5.4,1.5,1.7,0.2,4.7,3.2,3.4,2.7,6.6,0.6,0.15413311703068677
2007:Q3,pct99to100,23.5,20.5,10.8,11.4,42.1,3.7,11.1,34.1,26.7,5.8,5.6,1.4,30.1,11.117402256238607
2007:Q3,pct80to99,43.6,43.6,44.1,34.6,40,48.4,55.7,45.2,39.2,43.6,46.2,31.2,51,55.718325122645894
2007:Q3,pct60to80,15.5,17.4,20.3,22.9,10.4,24.8,21.7,9.2,15.2,26.5,26.5,29.8,10.8,21.744461001092283
2007:Q3,pct40to60,8.8,9.7,12,15.7,3.7,14.7,8.9,4.8,9.2,14.1,13.6,18.8,3.5,8.888959383246767
2007:Q3,pct20to40,5.3,5.5,7.6,10,2.3,6.7,2.4,1.9,6.6,6.5,5.3,12.1,3,2.393279639495664
2007:Q3,pct00to20,3.3,3.3,5.2,5.4,1.5,1.7,0.1,4.8,3.1,3.4,2.7,6.6,1.6,0.13757259728078494
2007:Q4,pct99to100,23.3,20.2,10.9,11.4,41.2,3.6,11.1,33.9,27,5.9,5.7,1.5,29.8,11.055060153534207
2007:Q4,pct80to99,43.9,43.9,44.2,34.5,40.6,48.7,56.4,45.2,39.7,43.5,46.2,31.2,50.4,56.414782334033184
2007:Q4,pct60to80,15.4,17.3,20.1,22.7,10.3,24.8,21.2,9.1,14.8,26.3,26.3,29.6,11.1,21.224526367864957
2007:Q4,pct40to60,8.8,9.7,12,15.8,3.9,14.7,8.8,4.9,9,14.2,13.7,18.9,3.5,8.762292174110547
2007:Q4,pct20to40,5.3,5.5,7.6,10,2.3,6.6,2.3,2,6.5,6.6,5.4,12.1,3.2,2.3340088736512707
2007:Q4,pct00to20,3.4,3.4,5.2,5.5,1.6,1.6,0.2,5,3.1,3.5,2.8,6.7,2,0.20933009680583634
2008:Q1,pct99to100,22.8,19.8,10.9,11.2,40,3.5,11,32.8,27.5,6,5.7,1.5,30.3,11.00817902987618
2008:Q1,pct80to99,44.2,44.1,44.1,34.6,41.5,48.9,57.3,45.2,40,43.6,46.1,31.4,50.6,57.26731722689845
2008:Q1,pct60to80,15.3,17.2,20,22.7,10.2,24.9,20.6,9.3,14.4,26,26.1,29,11,20.562198370790018
2008:Q1,pct40to60,8.9,9.8,12.1,15.9,4.2,14.6,8.6,5.1,8.7,14.2,13.7,18.9,3.1,8.585342973253253
2008:Q1,pct20to40,5.4,5.6,7.7,10,2.3,6.5,2.3,2.2,6.3,6.6,5.5,11.9,3.2,2.272685631364674
2008:Q1,pct00to20,3.5,3.5,5.2,5.6,1.8,1.6,0.3,5.4,3.1,3.7,2.9,7.3,1.8,0.30427676781742297
2008:Q2,pct99to100,22.3,19.4,10.8,10.8,39.2,3.5,11,32.5,27.2,5.9,5.8,1.5,28.8,10.993386675345512
2008:Q2,pct80to99,44.4,44.3,43.8,34.9,42.2,49.2,57.9,45.2,40.1,43.6,46.3,31.2,48.8,57.933596521294774
2008:Q2,pct60to80,15.3,17.1,19.9,22.6,10,24.9,20,9.3,14.4,25.6,25.6,28.8,12.1,20.045703842487786
2008:Q2,pct40to60,9,10,12.3,16.1,4.3,14.5,8.5,5.1,8.8,14.3,13.7,19.1,4,8.453627756303607
2008:Q2,pct20to40,5.4,5.7,7.9,10,2.3,6.3,2.2,2.3,6.3,6.7,5.6,12.1,3.2,2.2049324364374563
2008:Q2,pct00to20,3.5,3.6,5.4,5.7,2,1.6,0.4,5.6,3.1,3.9,3.1,7.2,3.1,0.368752768130866
2008:Q3,pct99to100,21.5,18.6,10.9,10.7,37.3,3.4,10.9,31.8,26.9,6.1,5.8,1.5,29.8,10.903179071408179
2008:Q3,pct80to99,44.8,44.6,43.7,34.9,43.5,49.5,58.9,45.2,40.5,43.5,46.1,31.5,49.7,58.89774651587334
2008:Q3,pct60to80,15.2,17.1,19.7,22.5,9.8,24.9,19.3,9.4,14.2,25.4,25.5,28.3,11.4,19.32126090030824
2008:Q3,pct40to60,9.2,10.2,12.3,16.2,4.7,14.4,8.3,5.3,8.9,14.3,13.8,19.1,3,8.263076633876274
2008:Q3,pct20to40,5.6,5.8,8,10,2.4,6.2,2.1,2.5,6.2,6.7,5.7,11.9,3.5,2.1368812081714066
2008:Q3,pct00to20,3.7,3.7,5.4,5.8,2.3,1.6,0.5,5.9,3.2,4,3.1,7.8,2.6,0.47785567036256626
2008:Q4,pct99to100,20.5,17.6,11,10.7,34,3.3,10.8,30.8,26.5,5.6,5.8,1.5,22.3,10.833529503422525
2008:Q4,pct80to99,45.3,44.9,43.8,34.9,45.5,49.8,60.2,45.2,41,43.1,46,31.6,41.1,60.201459416041324
2008:Q4,pct60to80,15.2,17.2,19.4,22.4,9.6,24.9,18.3,9.5,14,25.5,25.4,27.9,15.1,18.304066544471144
2008:Q4,pct40to60,9.5,10.5,12.4,16.2,5.5,14.4,8,5.4,9.1,14.7,13.9,19.1,7.9,7.981853540193853
2008:Q4,pct20to40,5.7,5.9,8,10,2.6,6.1,2.1,2.7,6.2,6.9,5.8,11.8,4.7,2.050117154342155
2008:Q4,pct00to20,3.8,3.9,5.4,5.9,2.8,1.5,0.6,6.4,3.2,4.3,3.2,8.1,8.9,0.6289738415289955
2009:Q1,pct99to100,19.8,17,11,10.5,32.1,3.2,10.7,29.7,26,5.5,5.8,1.5,20.4,10.735568084366589
2009:Q1,pct80to99,45.7,45.2,43.8,34.9,46.9,50,61.1,45.2,41.3,43.1,45.9,32.2,38.9,61.08011295825093
2009:Q1,pct60to80,15.2,17.2,19.2,22.2,9.4,24.9,17.7,9.6,14,25.4,25.3,27,16.7,17.67106773863032
2009:Q1,pct40to60,9.7,10.7,12.4,16.3,5.9,14.3,7.8,5.7,9.2,14.8,14,19,9.1,7.822800734455343
2009:Q1,pct20to40,5.8,6,8.1,10,2.6,6,2,3,6.2,6.8,5.8,11.3,4.6,1.969690415089416
2009:Q1,pct00to20,3.9,4,5.5,6,3.1,1.5,0.7,6.8,3.3,4.5,3.2,9,10.3,0.7207600692074022
2009:Q2,pct99to100,19.7,17,11,10.2,33.9,3.1,10.7,27.9,25.2,5.5,5.8,1.5,20.3,10.708421749015548
2009:Q2,pct80to99,46,45.4,43.6,35.1,46.2,50.3,61.3,45.3,41.9,43.1,45.9,32.3,38.7,61.25009632905246
2009:Q2,pct60to80,15.1,17,19.1,22.2,9.2,25,17.6,9.8,14,25,25,26.6,16.8,17.590021868274075
2009:Q2,pct40to60,9.6,10.6,12.5,16.4,5.3,14.3,7.8,6,9.3,14.8,14,19,8.8,7.818508064057663
2009:Q2,pct20to40,5.8,6,8.2,10,2.5,5.9,1.9,3.4,6.3,6.9,5.9,11.2,4.8,1.9132739539296568
2009:Q2,pct00to20,3.8,4,5.6,6,2.9,1.5,0.7,7.5,3.3,4.7,3.3,9.4,10.6,0.7196780356705954
2009:Q3,pct99to100,20.2,17.4,11,9.9,35.3,3,10.7,27.5,25.2,5.6,5.9,1.5,20.4,10.680081075874709
2009:Q3,pct80to99,46,45.4,43.3,35.4,45.6,50.5,61.4,45.2,41.8,43,45.8,32.5,38.6,61.35988969874372
2009:Q3,pct60to80,14.9,16.8,19,22.1,9.1,25,17.6,9.8,14,24.8,24.9,26.1,16.6,17.554204717351112
2009:Q3,pct40to60,9.5,10.5,12.7,16.6,4.8,14.2,7.8,6.1,9.4,14.8,14.1,19,8.4,7.827901029718867
2009:Q3,pct20to40,5.7,5.9,8.4,9.9,2.4,5.8,1.9,3.6,6.2,6.9,6,11,5,1.8648257029863151
2009:Q3,pct00to20,3.8,4,5.7,6.1,2.7,1.4,0.7,7.7,3.4,4.9,3.4,9.8,10.9,0.7130977753252743
2009:Q4,pct99to100,20,17.3,11.1,9.9,35.2,2.9,10.6,27,24.8,5.7,5.9,1.6,21.1,10.61281786163857
2009:Q4,pct80to99,46.3,45.7,43.4,35.3,45.9,50.8,61.8,45.2,42.2,43.1,45.8,32.6,39.2,61.75734903652293
2009:Q4,pct60to80,14.9,16.7,18.7,22,9,25,17.3,9.9,13.8,24.4,24.5,25.6,16.4,17.302112593762807
2009:Q4,pct40to60,9.4,10.4,12.7,16.7,4.8,14.1,7.8,6.2,9.4,14.8,14.1,19.1,7.8,7.7731417177360544
2009:Q4,pct20to40,5.6,5.9,8.4,10,2.3,5.8,1.8,3.7,6.3,7,6.1,10.9,5,1.8084332163285957
2009:Q4,pct00to20,3.7,4,5.7,6.2,2.8,1.4,0.7,8,3.5,5,3.5,10.2,10.6,0.7461455740110436
2010:Q1,pct99to100,20.1,17.5,11.2,9.7,35.4,2.9,10.6,27.5,24.5,5.9,6,1.6,20.6,10.5762081452966
2010:Q1,pct80to99,46.5,45.9,43.4,35.4,46,51,62.1,45,42.4,43.1,45.9,32.9,38,62.13062928933258
2010:Q1,pct60to80,14.8,16.5,18.5,21.9,8.8,25.1,17.1,9.8,13.8,23.9,24.2,24.7,15.4,17.051417608261907
2010:Q1,pct40to60,9.4,10.4,12.8,16.8,4.6,14,7.7,6.1,9.5,14.7,14.1,19.2,7.5,7.713942860607055
2010:Q1,pct20to40,5.5,5.8,8.4,10,2.3,5.6,1.8,3.7,6.2,7.1,6.2,10.7,6.1,1.7519466370919283
2010:Q1,pct00to20,3.7,4,5.7,6.3,2.8,1.4,0.8,8,3.6,5.3,3.6,10.9,12.5,0.7758554594099197
2010:Q2,pct99to100,19.7,17.1,11.3,9.6,33.9,2.8,10.5,28.6,24.5,6,6.1,1.7,20.6,10.484014059280646
2010:Q2,pct80to99,46.7,46.1,43.4,35.5,47.2,51.2,63,44.8,42.5,43.2,46,32.9,37.7,63.009986493478664
2010:Q2,pct60to80,14.8,16.4,18.3,21.7,8.6,25.1,16.4,9.6,13.7,23.4,23.8,24.3,15.5,16.426585863124743
2010:Q2,pct40to60,9.5,10.5,12.8,16.8,4.9,14,7.5,5.8,9.5,14.7,14.1,19.3,7.3,7.541612249384469
2010:Q2,pct20to40,5.5,5.8,8.5,10,2.3,5.5,1.7,3.5,6.1,7.2,6.4,10.7,6.1,1.667726184015287
2010:Q2,pct00to20,3.8,4.1,5.8,6.4,3,1.4,0.9,7.7,3.7,5.5,3.7,11.1,12.8,0.8700751507161878
2010:Q3,pct99to100,20.1,17.5,11.3,9.3,34.9,2.7,10.4,29.1,24.5,6,6.1,1.7,20.6,10.447538068581911
2010:Q3,pct80to99,46.8,46.2,43.3,35.7,46.8,51.3,63.1,44.7,42.6,43.2,46,32.9,37.7,63.11349508601105
2010:Q3,pct60to80,14.7,16.2,18.2,21.6,8.5,25.2,16.4,9.4,13.6,23.2,23.5,23.8,16,16.393902097853644
2010:Q3,pct40to60,9.3,10.3,12.9,17,4.6,13.9,7.5,5.7,9.4,14.8,14.1,19.4,7.2,7.545777139536153
2010:Q3,pct20to40,5.4,5.7,8.6,9.9,2.2,5.4,1.6,3.5,6.1,7.2,6.5,10.7,5.8,1.6306284379950475
2010:Q3,pct00to20,3.7,4.1,5.8,6.5,2.9,1.4,0.9,7.6,3.7,5.6,3.8,11.4,12.7,0.8686591700221988
2010:Q4,pct99to100,20.5,18,11.4,9.8,35.7,2.6,10.4,30,24.4,6.1,6.1,1.7,22.1,10.437340093474543
2010:Q4,pct80to99,47,46.3,43.5,35.6,46.5,51.2,62.6,44.5,43,43.1,46.3,32.3,38.4,62.58153275093916
2010:Q4,pct60to80,14.7,16.2,18.1,21.6,8.6,25.6,16.9,9.4,13.6,23.3,23.5,24.5,15,16.929227284438092
2010:Q4,pct40to60,9.1,10.1,12.7,16.7,4.4,13.8,7.6,5.5,9.3,14.7,14,19.5,6.6,7.560043511466532
2010:Q4,pct20to40,5.2,5.6,8.5,10,2.2,5.5,1.7,3.3,6.1,7.4,6.5,11.3,5.6,1.6687103323989378
2010:Q4,pct00to20,3.6,3.9,5.7,6.4,2.7,1.4,0.8,7.3,3.6,5.5,3.7,10.5,12.3,0.8231460272827325
2011:Q1,pct99to100,20.9,18.4,11.5,10,36.3,2.5,10.5,30.7,24.4,6.2,6.2,1.8,24.2,10.49500382318348
2011:Q1,pct80to99,46.8,46.3,43.6,35.6,46.2,51,62.2,44.3,43.2,43.5,46.6,32.6,40.1,62.20348100220754
2011:Q1,pct60to80,14.8,16.2,18.2,21.6,8.6,25.8,17.3,9.4,13.6,23.1,23.4,24.2,13.9,17.299540074837864
2011:Q1,pct40to60,8.9,9.9,12.5,16.5,4.3,13.8,7.5,5.4,9.2,14.4,13.7,19.4,5.6,7.52274857678502
2011:Q1,pct20to40,5.1,5.5,8.5,10,2.1,5.5,1.7,3.2,6,7.3,6.5,11.2,5.1,1.6874718976961827
2011:Q1,pct00to20,3.4,3.8,5.7,6.3,2.5,1.4,0.8,7.1,3.6,5.4,3.6,10.8,11.1,0.7917546252899141
2011:Q2,pct99to100,21,18.4,11.7,10.5,36.2,2.4,10.5,31.2,24.5,6.2,6.2,1.8,25.1,10.482284638367474
2011:Q2,pct80to99,46.9,46.4,44,35.4,46.5,50.8,62,44.1,43.4,43.7,46.8,32.6,40.4,62.01816356687656
2011:Q2,pct60to80,14.9,16.3,18.1,21.6,8.5,26.1,17.6,9.4,13.6,23.1,23.4,24.4,13.5,17.55977320419757
2011:Q2,pct40to60,8.8,9.7,12.3,16.1,4.4,13.7,7.5,5.3,9,14.3,13.6,19.3,5.5,7.452196047738005
2011:Q2,pct20to40,5.1,5.5,8.4,10,2.1,5.6,1.7,3.2,6,7.4,6.5,11.4,4.7,1.699941792552448
2011:Q2,pct00to20,3.4,3.7,5.5,6.3,2.4,1.4,0.8,6.9,3.5,5.3,3.6,10.6,10.8,0.7876407502679359
2011:Q3,pct99to100,20.3,17.8,11.6,10.5,34,2.2,10.4,31.9,24.7,6.2,6.2,1.7,24.9,10.422635248664504
2011:Q3,pct80to99,47,46.4,43.8,35.6,48.1,50.6,62.4,43.9,43.4,43.8,47.1,32.6,39.5,62.39317899713508
2011:Q3,pct60to80,15.1,16.5,18.3,21.7,8.3,26.3,17.4,9.4,13.6,23.1,23.4,24.4,13.1,17.425362477395222
2011:Q3,pct40to60,9,9.9,12.2,16.1,4.9,13.7,7.2,5.1,8.9,14.2,13.4,19.3,5.7,7.2199478275213576
2011:Q3,pct20to40,5.2,5.6,8.5,10,2.1,5.7,1.7,3.1,5.8,7.4,6.4,11.5,4.8,1.6806436287069964
2011:Q3,pct00to20,3.4,3.8,5.6,6.2,2.6,1.4,0.9,6.6,3.5,5.3,3.5,10.5,11.9,0.858231820576842
2011:Q4,pct99to100,20.7,18.2,11.7,10.9,34.6,2.1,10.4,32.8,24.6,6.1,6.2,1.7,24.3,10.444520333903482
2011:Q4,pct80to99,47.1,46.5,44.1,35.6,47.9,50.5,61.9,43.7,43.6,43.8,47.3,32.5,37.8,61.927400725562606
2011:Q4,pct60to80,15.1,16.5,18.3,21.7,8.3,26.6,17.9,9.4,13.7,23.2,23.5,24.6,12.9,17.8833130050238
2011:Q4,pct40to60,8.8,9.7,12,15.8,4.8,13.6,7.2,4.9,8.8,14.1,13.2,19.2,6.3,7.220107201826387
2011:Q4,pct20to40,5.1,5.5,8.4,10,2,5.7,1.7,2.9,5.8,7.4,6.4,11.7,5,1.7073010185444364
2011:Q4,pct00to20,3.3,3.7,5.5,6.1,2.4,1.4,0.8,6.3,3.5,5.3,3.4,10.2,13.7,0.8173577151392846
2012:Q1,pct99to100,21.2,18.7,11.9,11.4,35.9,2,10.4,33.4,24.4,6.3,6.2,1.8,26,10.434991327222106
2012:Q1,pct80to99,47,46.5,44.5,35.4,47.2,50.3,61.3,43.5,43.9,44.1,47.7,32.7,39.1,61.31415620625631
2012:Q1,pct60to80,15.2,16.5,18.3,21.6,8.4,26.9,18.5,9.4,13.7,23,23.3,24.4,12,18.462470074766063
2012:Q1,pct40to60,8.5,9.4,11.8,15.5,4.5,13.6,7.3,4.8,8.7,13.9,13,19.1,5.5,7.286656441180534
2012:Q1,pct20to40,4.9,5.4,8.3,10,1.9,5.8,1.7,2.9,5.8,7.4,6.4,11.7,4.6,1.7448054332451965
2012:Q1,pct00to20,3.1,3.5,5.3,6.1,2.2,1.5,0.8,6.1,3.4,5.3,3.4,10.3,12.7,0.7569205173297926
2012:Q2,pct99to100,21.1,18.7,12,11.5,35.3,1.9,10.5,34.2,24.7,6.3,6.2,1.8,26.5,10.474990067608495
2012:Q2,pct80to99,47,46.5,44.5,35.5,47.7,50.1,61.3,43.3,43.8,44.2,48,32.6,38.7,61.26993805475237
2012:Q2,pct60to80,15.3,16.6,18.4,21.7,8.3,27.1,18.6,9.4,13.8,23,23.3,24.6,11.6,18.596383275868646
2012:Q2,pct40to60,8.5,9.4,11.6,15.3,4.6,13.5,7.1,4.6,8.6,13.7,12.8,19.1,5.6,7.147290000089942
2012:Q2,pct20to40,4.9,5.4,8.2,10,1.9,5.9,1.7,2.8,5.7,7.5,6.4,11.9,4.5,1.7412467019963098
2012:Q2,pct00to20,3.1,3.5,5.3,6,2.1,1.5,0.8,5.8,3.5,5.2,3.3,10.1,13.2,0.7701518996842415
2012:Q3,pct99to100,21.5,19,12,11.7,35.9,1.7,10.5,35.2,24.7,6.3,6.2,1.7,27.2,10.48425631921048
2012:Q3,pct80to99,46.9,46.5,44.6,35.6,47.5,50,60.9,43.1,44,44.3,48.2,32.6,38.8,60.86303281124349
2012:Q3,pct60to80,15.4,16.6,18.5,21.7,8.3,27.4,19,9.3,13.8,23.1,23.5,24.8,11,19.009385772337478
2012:Q3,pct40to60,8.3,9.2,11.4,15.1,4.5,13.5,7.1,4.4,8.5,13.6,12.6,19,5.3,7.145791672256374
2012:Q3,pct20to40,4.8,5.3,8.2,10,1.9,5.9,1.8,2.6,5.6,7.5,6.4,12,4.3,1.7622345786527482
2012:Q3,pct00to20,3,3.4,5.2,5.9,2,1.5,0.7,5.4,3.4,5.2,3.2,9.9,13.3,0.7352988462994344
2012:Q4,pct99to100,21.7,19.2,12.1,12,35.8,1.6,10.5,36,24.9,6.3,6.3,1.8,26.7,10.480533525862024
2012:Q4,pct80to99,46.9,46.5,44.8,35.6,47.7,49.8,60.6,42.9,44,44.4,48.6,32.3,37.3,60.63897683058538
2012:Q4,pct60to80,15.5,16.7,18.6,21.7,8.3,27.6,19.3,9.3,13.8,23,23.3,25,10.7,19.299261783919654
2012:Q4,pct40to60,8.2,9.1,11.3,14.9,4.5,13.4,7.1,4.2,8.4,13.5,12.3,19.1,5.9,7.081819010676299
2012:Q4,pct20to40,4.8,5.2,8.1,10,1.8,6,1.8,2.5,5.6,7.6,6.4,12.4,4.4,1.773126977761602
2012:Q4,pct00to20,3,3.3,5.1,5.8,1.9,1.5,0.7,5.1,3.4,5.1,3.2,9.4,14.9,0.7262818711950443
2013:Q1,pct99to100,22.2,19.7,12.3,12.3,37,1.6,10.5,36.8,24.8,6.3,6.2,1.6,27.9,10.490209522862617
2013:Q1,pct80to99,46.9,46.5,45.1,35.5,47,49.7,60.2,42.7,44.1,44.5,48.5,33,38.2,60.15102729148375
2013:Q1,pct60to80,15.5,16.7,18.6,21.7,8.4,27.9,19.8,9.3,13.9,23.3,23.8,24.9,10,19.762560433583822
2013:Q1,pct40to60,8,8.8,11,14.6,4.2,13.3,7.1,4,8.3,13.4,12.3,18.7,5.4,7.120673119223829
2013:Q1,pct20to40,4.7,5.1,7.9,10,1.7,6,1.8,2.3,5.6,7.4,6.3,11.9,4.1,1.7971086785542743
2013:Q1,pct00to20,2.8,3.2,5,5.8,1.7,1.5,0.7,4.8,3.3,5.1,2.9,9.9,14.5,0.6784209542917112
2013:Q2,pct99to100,22.2,19.7,12.4,12.5,37,1.5,10.5,37.9,24.7,6.3,6.2,1.6,28.7,10.492112155650249
2013:Q2,pct80to99,46.9,46.5,45.2,35.6,47.1,49.8,59.9,42.5,44.1,44.7,48.8,32.9,38.3,59.9250459338491
2013:Q2,pct60to80,15.6,16.8,18.8,21.7,8.3,28,20,9.2,14,23.4,23.9,25.1,9.3,20.04974333927664
2013:Q2,pct40to60,7.9,8.7,10.9,14.4,4.2,13.2,7.1,3.8,8.2,13.2,12.1,18.6,5,7.058162887019123
2013:Q2,pct20to40,4.7,5.1,7.8,10,1.7,6.1,1.8,2.2,5.6,7.5,6.3,12.1,4,1.8063344298052046
2013:Q2,pct00to20,2.7,3.1,4.9,5.7,1.6,1.5,0.7,4.5,3.3,5,2.8,9.6,14.7,0.668601254399688
2013:Q3,pct99to100,22.4,20,12.4,12.6,37.5,1.4,10.5,39,24.7,6.3,6.2,1.6,29.3,10.486578658649625
2013:Q3,pct80to99,46.8,46.5,45.2,35.8,46.9,49.8,59.5,42.3,44.2,44.8,49,32.9,38.2,59.488734876128746
2013:Q3,pct60to80,15.7,16.9,19,21.8,8.4,28.1,20.5,9.1,14,23.5,23.9,25.3,8.8,20.47901126156132
2013:Q3,pct40to60,7.8,8.6,10.8,14.3,4.1,13.1,7.1,3.5,8.2,13.1,11.9,18.6,5,7.090754587389993
2013:Q3,pct20to40,4.6,5,7.8,10,1.7,6.1,1.8,2,5.6,7.5,6.2,12.2,3.8,1.827588909521813
