Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities,share
2007:Q2,BabyBoom,49,48.9,46.2,44,46,57.4,67.5,48.9,43.1,48.2,49.8,43.1,41.8,67.48116383876595
2007:Q2,GenX,10.6,14.7,20.9,24.1,8.5,11.7,14.7,12.3,10.7,34.9,36,37.2,6.3,14.663204192728454
2007:Q2,Millennial,0.5,0.8,0.9,3.1,0.2,0.2,0.2,1.3,0.8,2.4,1.5,6.2,0.2,0.22883095178991608
2007:Q3,Silent,39.7,35.4,31.8,28.3,45.2,29.8,17.3,37.5,44.8,14.1,12.5,13.2,49.1,17.306337342881626
2007:Q3,BabyBoom,49.3,49.1,46.3,43.9,46.2,57.8,67.6,49.2,43.7,48,49.6,42.5,43.8,67.59558622174964
2007:Q3,GenX,10.5,14.7,21,24.5,8.4,12.2,14.9,12,10.7,35.3,36.3,37.3,6.8,14.863793159916039
2007:Q3,Millennial,0.5,0.8,0.9,3.3,0.2,0.2,0.2,1.3,0.7,2.5,1.6,6.9,0.3,0.23428327545269245
2007:Q4,Silent,39.3,34.9,31.5,27.6,45,29.4,16.9,36.8,44,13.9,12.4,12.9,47.3,16.87683608834131
2007:Q4,BabyBoom,49.7,49.4,46.3,44,46.8,58,68,49.6,44.3,47.9,49.4,42.2,44.9,67.98702378914109
2007:Q4,GenX,10.5,14.8,21.2,24.8,7.9,12.3,14.9,12.3,10.9,35.5,36.5,37.5,7.5,14.883554795526743
2007:Q4,Millennial,0.5,0.9,1.1,3.6,0.3,0.3,0.3,1.4,0.8,2.7,1.7,7.4,0.3,0.2525853269908589
2008:Q1,Silent,39.2,34.6,31.2,27.2,45.2,29.1,16.8,36.9,43.1,13.8,12.3,12.4,46.6,16.764113267083935
2008:Q1,BabyBoom,50.4,49.9,46.7,44.1,47.6,58.1,69.2,50.4,44.9,47.7,49.2,41.9,44.8,69.17623955611914
2008:Q1,GenX,9.9,14.5,20.9,24.9,7,12.5,13.9,11.4,11.1,35.6,36.6,37.9,8.2,13.875106016807685
2008:Q1,Millennial,0.5,0.9,1.1,3.8,0.3,0.3,0.2,1.3,0.9,2.9,1.9,7.7,0.4,0.18454115998923387
2008:Q2,Silent,38.9,34.3,30.9,27,44.7,28.8,16.4,36.4,43.1,13.5,12.2,12.2,43,16.363806053604257
2008:Q2,BabyBoom,51.2,50.4,47.4,44.3,48.3,58.2,69.3,50.9,45.2,46.8,48,41.8,48.1,69.34566460623887
2008:Q2,GenX,9.6,14.4,20.6,24.8,6.7,12.6,14.1,11.4,10.9,36.2,37.2,38,8.5,14.078467084421947
2008:Q2,Millennial,0.4,1,1.1,3.9,0.3,0.4,0.2,1.3,0.9,3.5,2.5,8,0.3,0.21206225573493104
2008:Q3,Silent,38.7,34,30.6,26.5,45.6,28.4,16.3,36.2,42.5,13.6,12.1,11.7,43.9,16.252769072434965
2008:Q3,BabyBoom,51.7,50.8,47.6,44.5,49.4,58.3,70.8,51.6,45.6,47.1,48.6,41.3,46.2,70.83451476491248
2008:Q3,GenX,9.1,14.1,20.5,24.9,4.7,12.8,12.8,11,10.9,35.8,36.9,38.4,9.4,12.796093626797662
2008:Q3,Millennial,0.5,1,1.2,4.1,0.3,0.5,0.1,1.2,1,3.5,2.4,8.5,0.5,0.11662253585489174
2008:Q4,Silent,39,33.9,30.4,26,48.2,28.2,16.6,36.2,41.7,12.6,12,11.3,30.9,16.607051838074202
2008:Q4,BabyBoom,52.1,51.3,47.6,44.7,51.2,58.4,73.6,52.4,46.1,47.7,48.9,41.1,57.6,73.59828398715896
2008:Q4,GenX,8.3,13.7,20.6,24.9,0.3,12.8,9.8,10.3,11.2,36.1,36.7,38.7,10.9,9.794664174766831
2008:Q4,Millennial,0.5,1.1,1.4,4.4,0.2,0.6,0,1.1,1,3.6,2.4,8.9,0.6,0
2009:Q1,Silent,38.8,33.6,30.1,25.6,47.9,28.1,16.2,36.2,41.8,12.2,11.9,10.8,26.2,16.24849427169712
2009:Q1,BabyBoom,52.4,51.6,47.9,45,51.8,58.5,74.4,53.4,46.1,48.3,49.5,40.9,61.7,74.41771372666685
2009:Q1,GenX,8.1,13.6,20.5,24.8,0,12.8,9.3,9.4,11,36.1,36.4,39.2,11.4,9.33379200163603
2009:Q1,Millennial,0.6,1.2,1.5,4.6,0.2,0.6,0,1,1,3.5,2.2,9.1,0.6,0
2009:Q2,Silent,38.2,33.2,29.8,25.4,44.4,27.8,15.2,36.8,41.9,12.1,11.8,10.5,25.3,15.158466028796386
2009:Q2,BabyBoom,52.9,51.9,48.3,45.2,52.1,58.6,72.5,54.9,45.9,48,49.1,40.9,62,72.5178582482725
2009:Q2,GenX,8.3,13.7,20.3,24.7,3.2,12.9,12.2,7.6,11.1,36.2,36.5,39.4,12.1,12.214629129989687
2009:Q2,Millennial,0.6,1.2,1.6,4.7,0.3,0.7,0.1,0.7,1.1,3.8,2.6,9.3,0.7,0.10904659294142816
2009:Q3,Silent,37.3,32.5,29.4,25.3,41.3,27.5,14.1,36.3,41.4,11.9,11.7,10,24.7,14.133540755811644
2009:Q3,BabyBoom,53.2,52.3,48.9,45.5,51.7,58.7,70.6,55.5,46.5,48.2,49.4,40.5,61.8,70.57132830651047
2009:Q3,GenX,8.9,14,20.1,24.4,6.7,13,14.9,7.6,10.9,36.1,36.3,39.7,12.7,14.889329375984644
2009:Q3,Millennial,0.7,1.3,1.7,4.8,0.4,0.8,0.4,0.6,1.2,3.8,2.6,9.7,0.8,0.40580156169325354
2009:Q4,Silent,36.5,31.8,29.1,24.7,39.9,27.2,13.4,35.8,40.7,11.8,11.7,9.7,25.1,13.430839728870044
2009:Q4,BabyBoom,53.5,52.4,48.8,45.6,52,58.8,69.9,56.1,46.9,47.8,49,40.2,61.1,69.85129787777333
2009:Q4,GenX,9.3,14.3,20.3,24.5,7.6,13.1,16.1,7.6,11.1,36.2,36.4,40,12.9,16.143267171801124
2009:Q4,Millennial,0.7,1.4,1.9,5.2,0.4,0.9,0.6,0.5,1.3,4.2,2.9,10.1,0.9,0.5745952215554934
2010:Q1,Silent,35.7,31.3,28.7,24.3,38.4,26.7,12.8,34.7,40.6,11.8,11.6,9.2,25.3,12.814840913289165
2010:Q1,BabyBoom,53.8,52.6,49,45.9,52.2,59,69.1,56,47.1,47.5,48.5,40.1,59.7,69.14962017606486
2010:Q1,GenX,9.8,14.7,20.4,24.4,8.9,13.4,17.3,8.7,10.9,36.2,36.5,40.4,13.8,17.29730539327878
2010:Q1,Millennial,0.8,1.5,2,5.4,0.5,1,0.7,0.6,1.3,4.6,3.4,10.3,1.2,0.7382335173672007
2010:Q2,Silent,35.1,30.8,28.3,24,38.2,26.1,12.5,33.2,40.2,11.7,11.5,8.9,24.6,12.526064038629178
2010:Q2,BabyBoom,54.3,52.9,49,46.2,53.2,59.2,70.1,55.5,47.7,46.9,47.7,40.1,59.9,70.06322325324211
2010:Q2,GenX,9.8,14.7,20.5,24.2,8,13.6,16.7,10.5,10.7,36.4,36.8,40.5,14.2,16.68801510826143
2010:Q2,Millennial,0.8,1.6,2.2,5.6,0.5,1.1,0.7,0.8,1.4,5.1,4,10.5,1.3,0.7226975998672782
2010:Q3,Silent,34.1,30,27.8,23.7,36.3,25.5,11.8,32.2,39.5,11.5,11.4,8.5,23.3,11.764400189439936
2010:Q3,BabyBoom,54.6,53.2,49.3,46.5,53,59.4,68.7,55.4,48.2,46.7,47.5,39.7,61.1,68.67261778760624
2010:Q3,GenX,10.5,15.2,20.5,24,10.1,13.9,18.6,11.6,10.8,36.4,36.7,40.8,14.4,18.574017557492837
2010:Q3,Millennial,0.9,1.7,2.4,5.8,0.6,1.2,1,0.9,1.5,5.5,4.4,11,1.2,0.9889644654609907
2010:Q4,Silent,33.6,29.7,27.6,23.2,35.7,24.7,11.2,31.3,40,11.3,11.2,8.5,24.3,11.204016723666244
2010:Q4,BabyBoom,54.2,52.8,49,46.3,52.4,59.8,67.6,55.1,47.4,46.4,47.4,39.2,60.1,67.63007268635123
2010:Q4,GenX,11.3,15.7,20.8,24.4,11.3,14.3,20,12.7,11.1,36.4,36.9,40.3,14.4,19.994486451134247
2010:Q4,Millennial,0.9,1.8,2.5,6.1,0.6,1.3,1.2,0.9,1.5,5.8,4.5,12,1.2,1.1714241388482816
2011:Q1,Silent,33,29.2,27.4,23,35.1,24.1,10.9,30.5,39.5,11.2,10.9,8.2,26.2,10.87833657250703
2011:Q1,BabyBoom,54.3,52.8,49,46,52,60.2,67,54.9,47.2,45.7,46.6,38.7,58.6,67.01704571164468
2011:Q1,GenX,11.8,16.1,21,24.7,12.2,14.4,20.8,13.6,11.6,36.8,37.4,40.4,14.1,20.827582549710506
2011:Q1,Millennial,0.9,1.9,2.6,6.4,0.7,1.3,1.3,0.9,1.6,6.3,5,12.6,1.2,1.277035166137777
2011:Q2,Silent,32.7,29,27.1,22.4,35,23.5,10.5,29.9,39.4,10.9,10.7,8.1,25.9,10.549462422320318
2011:Q2,BabyBoom,54.1,52.6,48.5,45.7,52,60.6,67,54.9,46.9,45.4,46.3,38.5,58.9,66.96292699539363
2011:Q2,GenX,12.2,16.4,21.5,25.2,12.3,14.5,21.1,14.2,12,37,37.7,40.2,14,21.148950070496554
2011:Q2,Millennial,1,2,2.9,6.8,0.7,1.3,1.3,0.9,1.7,6.7,5.3,13.2,1.2,1.338660511789494
2011:Q3,Silent,32.8,28.9,26.7,22.5,36.2,23.1,10.5,29.2,39.1,10.6,10.4,7.9,24.6,10.471766003598702
2011:Q3,BabyBoom,54.6,52.9,49,45.6,52.8,61,68.6,54.8,46.8,45,45.9,38,59.9,68.59857329990813
2011:Q3,GenX,11.7,16.2,21.5,25.2,10.2,14.5,19.7,15.1,12.2,37.2,38,40.1,14.2,19.745418846271626
2011:Q3,Millennial,0.9,2,2.8,6.8,0.8,1.4,1.2,0.9,1.8,7.1,5.6,14.1,1.3,1.1842418502215406
2011:Q4,Silent,32.2,28.4,26.5,22.1,35.6,22.5,10,28.4,38.8,10.3,10.1,7.8,22.6,10.032125023808232
2011:Q4,BabyBoom,54.4,52.7,48.7,45.4,52.4,61.4,67.7,54.4,46.5,44.9,45.8,37.6,61.5,67.72657901326956
2011:Q4,GenX,12.4,16.7,21.9,25.5,11.1,14.7,20.9,16.3,12.7,37.4,38.3,39.8,14.5,20.89294759842759
2011:Q4,Millennial,1,2.1,3,7.1,0.9,1.4,1.3,1,1.9,7.5,5.8,14.9,1.5,1.3483483644946228
2012:Q1,Silent,31.6,28,26.2,21.5,34.6,21.9,9.5,27.7,38.8,10.1,9.9,7.5,23.8,9.48128563367497
2012:Q1,BabyBoom,54.1,52.4,48.1,45.1,51.8,61.8,66.4,54.3,46.1,44,44.8,37.2,60.4,66.3956216508058
2012:Q1,GenX,13.2,17.3,22.4,25.9,12.7,14.8,22.5,17,13.1,37.7,38.8,39.8,14.3,22.525531359156982
2012:Q1,Millennial,1,2.2,3.3,7.5,0.9,1.5,1.6,1,2,8.2,6.6,15.5,1.5,1.59756135636226
2012:Q2,Silent,31.3,27.7,25.8,21.4,34.8,21.4,9.3,27,38.6,9.8,9.6,7.3,23,9.322490047838299
2012:Q2,BabyBoom,54.3,52.5,48.1,45,51.9,62.2,66.8,54.1,46.1,43.7,44.4,36.9,61,66.80920925615006
2012:Q2,GenX,13.4,17.5,22.7,26,12.3,14.8,22.3,17.9,13.2,37.9,39,39.5,14.4,22.292640618528146
2012:Q2,Millennial,1,2.3,3.3,7.6,1,1.5,1.6,1,2.1,8.6,6.9,16.3,1.5,1.575660077483497
2012:Q3,Silent,30.9,27.4,25.5,21.2,34.2,20.9,8.9,26.1,38.7,9.6,9.4,7.2,23,8.934946578852557
2012:Q3,BabyBoom,54,52.3,48,44.9,51.6,62.6,66.1,53.6,45.7,43.7,44.7,36.3,61,66.09785509295963
2012:Q3,GenX,14,17.9,23.1,26.1,13.2,14.9,23.2,19.1,13.5,37.9,39.1,39.2,14.4,23.2320785020692
2012:Q3,Millennial,1.1,2.4,3.4,7.8,1.1,1.6,1.7,1.1,2.2,8.9,6.9,17.3,1.6,1.7351198261186105
2012:Q4,Silent,30.4,27,25.1,21,34,20.4,8.6,25.3,38,9.2,9.1,7.1,20.9,8.621629771423539
2012:Q4,BabyBoom,54.1,52.3,47.8,44.7,51.5,63,66,53.3,45.7,42.6,43.3,36,62.9,65.95095498890045
2012:Q4,GenX,14.5,18.3,23.5,26.3,13.3,15,23.6,20.2,14,38.3,39.7,38.8,14.5,23.609041773296248
2012:Q4,Millennial,1,2.5,3.6,8,1.1,1.6,1.8,1.2,2.3,9.9,7.9,18.2,1.8,1.818373466379771
2013:Q1,Silent,29.6,26.4,24.7,20.6,33.1,19.6,8.2,24.6,37.8,9,8.8,6.9,21.7,8.226100617650275
2013:Q1,BabyBoom,53.4,52,47.2,44.5,51,63.2,65,53,45.3,44,45.4,35.5,62.1,64.96155891799489
2013:Q1,GenX,15.6,19,24.2,26.5,14.7,15.4,24.8,21.1,14.4,37.8,39.1,38.8,14.4,24.78329138365581
2013:Q1,Millennial,1.4,2.6,3.8,8.4,1.2,1.8,2,1.2,2.5,9.1,6.6,18.9,1.8,2.029049080699015
2013:Q2,Silent,29,25.9,24.3,20.4,32.9,18.9,7.9,23.8,37.4,8.9,8.6,6.8,21.9,7.93651727692766
2013:Q2,BabyBoom,53.3,51.8,47,44.4,50.9,63.3,64.8,52.5,44.9,43.8,45.2,35.2,61.8,64.79574323447713
2013:Q2,GenX,16.2,19.5,24.7,26.6,14.9,15.8,25.1,22.3,15,37.9,39.4,38.3,14.4,25.149220210389217
2013:Q2,Millennial,1.5,2.8,3.9,8.6,1.3,1.9,2.1,1.4,2.7,9.5,6.9,19.7,1.9,2.1185192782059894
2013:Q3,Silent,28.4,25.4,23.9,20.5,32.4,18.3,7.6,23,37.1,8.6,8.3,6.6,21.4,7.567798361253647
2013:Q3,BabyBoom,53.2,51.7,47.1,44.3,50.7,63.5,63.9,51.9,44.6,43.4,44.9,34.6,62.4,63.934983587396964
2013:Q3,GenX,16.9,20.1,25,26.6,15.6,16.2,26.2,23.5,15.4,38,39.6,38.1,14.4,26.17159851373081
2013:Q3,Millennial,1.6,2.8,3.9,8.6,1.3,2,2.3,1.6,2.9,10,7.1,20.7,1.9,2.3256195376185844
2013:Q4,Silent,27.7,24.9,23.7,20.2,31.8,17.9,7.3,22.9,36.3,9,8.3,6.6,27.7,7.345338925890014
2013:Q4,BabyBoom,53.4,51.9,47,44.4,51.1,63.1,63,52.5,45.1,42.8,44.6,34,56.6,63.002214782358415
2013:Q4,GenX,17.1,20.2,25.1,26.5,15.7,16.8,27,22.9,15.4,37.8,39.7,38.1,13.8,27.023630951612226
2013:Q4,Millennial,1.7,3,4.2,8.9,1.3,2.3,2.6,1.7,3.1,10.3,7.4,21.4,2,2.628815340139347
2014:Q1,Silent,27.3,24.6,23.6,19.8,31.3,17.7,7.2,23,35.3,9.1,8.2,6.4,29.2,7.197595247893745
2014:Q1,BabyBoom,53.7,52,46.7,44.4,51.5,62.8,62.8,53.3,46,42,43.8,33.2,54.9,62.811125603758555
2014:Q1,GenX,17.2,20.2,25.2,26.4,15.9,17,27.2,22.1,15.3,37.9,39.9,38.4,13.8,27.17400448522596
2014:Q1,Millennial,1.9,3.2,4.5,9.4,1.4,2.4,2.8,1.7,3.4,10.9,8.1,21.9,2.1,2.8172746631217365
2014:Q2,Silent,26.9,24.3,23.4,19.5,30.8,17.6,7,22.9,34.7,9.1,8.2,6.4,29.8,7.041958380521056
2014:Q2,BabyBoom,53.9,52.1,46.6,44.5,51.8,62.5,62.4,53.7,46.5,41.2,42.9,32.6,53.9,62.372180455295975
2014:Q2,GenX,17.2,20.2,25.3,26.3,16.1,17.3,27.5,21.6,15.2,38.1,40.1,38.4,13.9,27.54084712582266
2014:Q2,Millennial,1.9,3.3,4.8,9.7,1.4,2.5,3,1.8,3.5,11.7,8.8,22.6,2.4,3.0450140383603075
2014:Q3,Silent,26.6,24.1,23.2,19.2,30.7,17.5,6.9,22.8,33.9,8.7,8.1,6.3,26.8,6.94792348095007
2014:Q3,BabyBoom,54.2,52.2,46.3,44.4,52.4,62.3,62.5,54.1,47.2,40.4,42.2,31.8,55.7,62.504477034595894
2014:Q3,GenX,17.1,20.2,25.4,26.2,15.6,17.6,27.4,21.2,15.1,38.4,40.3,38.5,14.6,27.365459139980107
2014:Q3,Millennial,2,3.5,5.1,10.2,1.4,2.7,3.2,1.9,3.8,12.5,9.4,23.4,2.9,3.182140344473928
2014:Q4,Silent,26.3,23.8,23,18.7,30.3,17.3,6.8,22.7,33.2,8.6,8.1,6.2,26.7,6.804220131917868
2014:Q4,BabyBoom,54.4,52.3,46,44.4,52.7,62,62.2,54.4,47.8,39.7,41.5,31.2,55.1,62.205624588969386
2014:Q4,GenX,17.2,20.2,25.6,26.2,15.6,17.8,27.6,20.9,15.1,38.6,40.4,38.4,14.9,27.5936893522005
2014:Q4,Millennial,2.2,3.7,5.5,10.7,1.4,2.8,3.4,2.1,4,13.1,10,24.1,3.3,3.3964659269122435
2015:Q1,Silent,25.8,23.4,22.8,18.4,29.9,17.2,6.7,22.6,32.1,8.6,8,6.1,27.2,6.690513456637904
2015:Q1,BabyBoom,54.5,52.4,45.7,44.3,53,61.7,61.9,54.8,48.6,39.2,41.1,30.6,53.8,61.94216734173327
2015:Q1,GenX,17.3,20.2,25.7,26.1,15.6,18.1,27.8,20.5,15.1,38.6,40.5,38.7,15.2,27.767516305349965
2015:Q1,Millennial,2.4,3.9,5.8,11.2,1.4,3,3.6,2.2,4.3,13.6,10.4,24.6,3.8,3.599802896278861
2015:Q2,Silent,25.5,23.1,22.6,17.9,29.7,17.1,6.6,22.4,31.3,8.6,7.9,6,27.9,6.5667529436435705
2015:Q2,BabyBoom,54.7,52.5,45.4,44.1,53.5,61.4,61.9,55.1,49.1,38.7,40.8,30.1,52.4,61.915269435884355
2015:Q2,GenX,17.3,20.2,25.8,26.2,15.3,18.3,27.7,20.2,15.1,38.7,40.5,38.6,15.5,27.737741103341328
2015:Q2,Millennial,2.6,4.1,6.2,11.8,1.5,3.2,3.8,2.3,4.5,14,10.8,25.3,4.3,3.780236517130741
2015:Q3,Silent,25.3,23,22.4,17.9,30,17,6.5,22.4,30.7,8.5,7.9,6,27.7,6.493410138758807
2015:Q3,BabyBoom,55.2,52.8,45.6,44.2,54.3,61.2,62.6,55.5,49.8,38.1,40.3,29.4,51.5,62.60859865979496
2015:Q3,GenX,16.8,19.9,25.7,26,14.2,18.5,27,19.7,14.8,38.8,40.6,38.6,15.9,27.0451909253974
2015:Q3,Millennial,2.6,4.3,6.3,11.9,1.5,3.3,3.9,2.4,4.7,14.7,11.2,26.1,4.9,3.85280027604884
2015:Q4,Silent,24.9,22.6,22.2,17.7,29.6,16.9,6.3,22.3,29.7,8.4,7.8,5.8,27.3,6.331379668462439
2015:Q4,BabyBoom,55.4,52.9,45.7,44.2,54.5,60.9,62.1,56,50.4,37.5,39.5,29.1,50.3,62.08819582098906
2015:Q4,GenX,16.9,20,25.7,25.8,14.4,18.8,27.5,19.3,15,39,40.8,38.8,16.5,27.460800735362966
2015:Q4,Millennial,2.7,4.5,6.5,12.2,1.5,3.5,4.1,2.4,5,15.2,11.9,26.3,5.9,4.119623775185539
2016:Q1,Silent,24.6,22.3,21.9,17.3,29.3,16.7,6.2,22.3,28.9,8.3,7.7,5.7,27.5,6.208981486092932
2016:Q1,BabyBoom,55.6,53,45.4,44.1,54.9,60.6,61.8,56.6,51,37,39.2,28.5,48.8,61.809234082531916
2016:Q1,GenX,16.9,20,25.8,25.9,14.3,19,27.6,18.7,14.9,39.1,40.9,39,17,27.637708335247307
2016:Q1,Millennial,2.9,4.7,6.8,12.7,1.5,3.7,4.3,2.4,5.2,15.6,12.3,26.9,6.7,4.3440760961278375
2016:Q2,Silent,24.2,22,21.7,16.8,28.9,16.6,6.1,22.2,28.3,8.3,7.6,5.6,28.5,6.057619566334884
2016:Q2,BabyBoom,55.6,53,44.9,43.8,55.2,60.3,61.5,56.9,51.5,36.6,38.9,28,47,61.459571279239
2016:Q2,GenX,17.1,20.1,26.1,26,14.3,19.2,27.9,18.4,14.8,39.1,40.9,38.9,17.2,27.889966702857922
2016:Q2,Millennial,3.2,4.9,7.3,13.5,1.6,3.8,4.6,2.5,5.4,16,12.6,27.5,7.3,4.592842451568199
2016:Q3,Silent,23.8,21.7,21.4,16.9,28.6,16.4,5.9,22,27.5,8.2,7.6,5.5,29.4,5.9141964736355765
2016:Q3,BabyBoom,55.9,53.2,45.4,44,55.4,60.1,61,57.2,51.9,36,38.4,27.4,45.2,60.95701886110431
2016:Q3,GenX,17.1,20.1,25.9,25.7,14.4,19.5,28.3,18.1,14.9,39.1,41,38.8,17.5,28.267380909238383
2016:Q3,Millennial,3.2,5,7.3,13.5,1.6,4,4.9,2.7,5.6,16.7,13,28.3,7.9,4.861403756021736
2016:Q4,Silent,23.2,21.2,20.8,16.7,27.8,15.9,5.9,21.3,27,7.9,7.4,5.5,27.2,5.923946989104926
2016:Q4,BabyBoom,55.7,52.9,45.3,43.7,55.5,59.8,60.2,56.6,51.6,35.6,37.9,27.2,47.1,60.17435025612734
2016:Q4,GenX,17.9,20.7,26.3,26,15.1,20.1,28.9,19.3,15.6,39.1,41.1,38.3,17.9,28.890508648292318
2016:Q4,Millennial,3.2,5.2,7.6,13.6,1.6,4.2,5,2.8,5.7,17.3,13.6,29,7.8,5.011194106475416
2017:Q1,Silent,22.5,20.6,20.3,16.3,26.9,15.4,5.9,20.5,26.4,7.8,7.2,5.4,26.4,5.853142924395276
2017:Q1,BabyBoom,55.3,52.6,45,43.3,55.3,59.5,58.9,56,51.6,35.1,37.2,26.9,48.3,58.89445272234299
2017:Q1,GenX,18.8,21.5,26.8,26.4,16.2,20.7,30,20.5,16.2,39.2,41.2,38.1,18.1,29.98843068068012
2017:Q1,Millennial,3.4,5.3,8,13.9,1.6,4.4,5.3,3,5.9,18,14.4,29.6,7.3,5.263973672581602
2017:Q2,Silent,21.9,20,19.7,16.1,26.1,14.9,5.8,19.6,26,7.6,7,5.4,25.2,5.796405519558649
2017:Q2,BabyBoom,55,52.3,44.8,43.1,55.2,59.2,57.8,55,51.5,34.7,36.5,26.7,49.2,57.84086527215384
2017:Q2,GenX,19.6,22.2,27.2,26.7,17,21.3,30.9,22.1,16.6,39.1,41.3,37.6,18.4,30.877148009171744
2017:Q2,Millennial,3.5,5.5,8.3,14.1,1.7,4.6,5.5,3.3,5.9,18.7,15.2,30.2,7.2,5.485581199115763
2017:Q3,Silent,21.3,19.5,19.1,15.9,25.3,14.4,5.7,18.9,25.6,7.4,6.8,5.4,23.9,5.737099722083495
2017:Q3,BabyBoom,54.7,52,44.8,42.9,55.2,58.9,56.8,54.3,51.3,34.2,35.9,26.3,50.5,56.75122394302527
2017:Q3,GenX,20.4,22.9,27.6,27,17.9,21.9,31.8,23.3,17.1,39.1,41.4,37.2,18.7,31.7939955089198
2017:Q3,Millennial,3.6,5.6,8.6,14.3,1.7,4.8,5.7,3.5,6,19.3,15.9,31,6.9,5.717680825971431
2017:Q4,Silent,20.7,18.9,18.5,15.7,24.4,13.9,5.7,18.1,25,7.2,6.6,5.4,23.5,5.66544996201958
2017:Q4,BabyBoom,54.5,51.8,44.8,42.6,55,58.6,55.6,53.5,51.2,33.9,35.4,26.1,51.2,55.64774342514923
2017:Q4,GenX,21.2,23.5,27.9,27.3,18.9,22.5,32.7,24.7,17.6,38.9,41.5,36.7,18.8,32.72467537336546
2017:Q4,Millennial,3.6,5.8,8.8,14.3,1.7,5,6,3.8,6.1,20,16.5,31.8,6.6,5.962131239465731
2018:Q1,Silent,20.1,18.4,17.9,15.4,23.7,13.4,5.6,17.3,24.4,7,6.4,5.3,22.5,5.620630651198729
2018:Q1,BabyBoom,54.2,51.5,44.5,42.3,55.1,58.3,55,52.8,51.2,33.4,34.7,25.8,52,55.018757066641435
2018:Q1,GenX,21.9,24.1,28.4,27.7,19.4,23,33.2,25.9,18.2,38.9,41.5,36.6,19.1,33.23620166658175
2018:Q1,Millennial,3.8,6,9.2,14.6,1.7,5.3,6.1,4,6.3,20.7,17.4,32.4,6.4,6.124410615578089
2018:Q2,Silent,19.5,17.8,17.4,15,23,12.9,5.6,16.6,23.9,6.8,6.2,5.2,20.4,5.554780284539866
2018:Q2,BabyBoom,54,51.3,44.4,42,55.1,58,54.2,52.1,51.2,32.9,33.9,25.6,53.3,54.16646216715111
2018:Q2,GenX,22.6,24.7,28.7,28.1,20.1,23.6,33.9,27.1,18.6,38.9,41.6,36.2,19.6,33.94731087269194
2018:Q2,Millennial,3.9,6.2,9.5,14.9,1.7,5.5,6.3,4.2,6.3,21.5,18.3,33,6.7,6.331446675617084
2018:Q3,Silent,18.9,17.3,16.8,14.7,22.2,12.4,5.5,15.8,23.5,6.5,6,5.1,19.1,5.491884060312979
2018:Q3,BabyBoom,53.8,51.1,44.3,41.7,55,57.7,53.2,51.5,51.3,32.3,33.2,25.3,54.4,53.17284989723902
2018:Q3,GenX,23.3,25.3,29.1,28.5,21,24.2,34.8,28.2,18.9,38.9,41.7,35.8,20,34.77436826484014
2018:Q3,Millennial,3.9,6.3,9.8,15.1,1.8,5.7,6.6,4.4,6.3,22.3,19.2,33.8,6.4,6.560897777607861
2018:Q4,Silent,18.4,16.8,16.2,14.5,21.8,12,5.5,15.1,22.9,6.2,5.8,5.1,16.5,5.488928963689619
2018:Q4,BabyBoom,54,51,44.4,41.5,55.9,57.4,53.3,50.9,51.5,31.8,32.5,25,55.9,53.33180593613799
2018:Q4,GenX,23.6,25.6,29.3,28.8,20.6,24.7,34.6,29.4,19.3,38.8,41.7,35.4,20.6,34.618661323995816
2018:Q4,Millennial,4,6.6,10,15.1,1.8,5.9,6.6,4.6,6.3,23.2,20.1,34.5,7,6.560603776176574
2019:Q1,Silent,17.7,16.2,15.7,13.9,20.7,11.4,5.3,14.4,22.2,5.9,5.6,5,15.2,5.340328712921336
2019:Q1,BabyBoom,53.4,50.6,43.7,40.9,55.2,57.1,51.9,50.1,51.7,31.3,31.8,24.8,57.3,51.860879962259496
2019:Q1,GenX,24.6,26.4,29.9,29.3,22.2,25.3,35.9,30.6,19.7,38.9,41.7,35.2,21.1,35.879686131330935
2019:Q1,Millennial,4.2,6.7,10.7,15.8,1.8,6.2,6.9,4.9,6.4,23.9,20.9,35.1,6.4,6.919105193488232
2019:Q2,Silent,17.1,15.7,15.1,13.5,20,10.9,5.2,13.6,21.8,5.7,5.4,4.9,14.2,5.211260133764138
2019:Q2,BabyBoom,53.1,50.4,43.4,40.6,55.2,56.7,50.9,49.2,51.8,31.1,31.4,24.6,58.1,50.909512107853914
2019:Q2,GenX,25.4,27.1,30.3,29.8,23,25.9,36.7,31.9,20.1,38.8,41.8,34.8,21.4,36.699076383101975
2019:Q2,Millennial,4.4,6.9,11.1,16.2,1.8,6.4,7.2,5.2,6.3,24.4,21.5,35.7,6.3,7.180151375279967
2019:Q3,Silent,16.5,15.1,14.5,13.3,19.2,10.5,5.1,12.9,21.2,5.5,5.1,4.8,13.1,5.088016599915476
2019:Q3,BabyBoom,53.1,50.3,43.7,40.6,55.3,56.4,50.1,48.6,51.9,30.6,30.9,24.2,59.1,50.14453768730289
2019:Q3,GenX,26,27.6,30.5,30.1,23.6,26.5,37.4,33,20.6,38.7,41.8,34.5,21.8,37.36361875545383
2019:Q3,Millennial,4.4,7,11.2,16,1.8,6.6,7.4,5.5,6.3,25.1,22.2,36.5,5.9,7.403826957327795
